,DNA Test ID,DNA Sample Timestamp,Beach,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Latitude,Longitude
17091,6069.0,05/29/2018 12:08:00 PM,Rogers,19.0,22.0,20.4,42.0213,-87.6666
17092,9289.0,08/13/2018 12:00:00 AM,Oakwood,89.0,46.0,64.0,41.8211,-87.5976
17093,10090.0,08/30/2018 12:00:00 AM,Margaret T Burroughs (31st),1985.0,1721.0,1848.3,41.8393,-87.6072
17095,5102.0,08/15/2017 12:00:00 AM,Rainbow,85.0,36.0,55.3,41.758,-87.551
17098,5688.0,08/30/2017 12:00:00 AM,Margaret T Burroughs (31st),382.0,285.0,330.0,41.8393,-87.6072
17100,8371.0,07/23/2018 12:00:00 AM,Foster,343.0,240.0,286.9,41.9785,-87.6515
17108,8187.0,07/18/2018 12:00:00 AM,57th Street,227.0,172.0,197.6,41.7911,-87.5797
17109,5894.0,09/03/2017 12:00:00 AM,Howard,19.0,253.0,69.3,42.0188,-87.6663
17111,205.0,07/16/2015 12:00:00 AM,Montrose,57.8,527.6,175.0,41.9655,-87.6385
17113,802.0,06/17/2016 11:45:00 AM,Montrose,35.0,4.0,11.8,41.9655,-87.6385
17115,7116.0,06/24/2018 12:00:00 AM,Rainbow,367.0,1291.0,688.3,41.758,-87.551
17119,135.0,07/08/2015 12:00:00 AM,63rd Street,156.6,227.5,189.0,41.7827,-87.5748
17120,4368.0,07/22/2017 12:00:00 AM,Margaret T Burroughs (31st),5.0,71.0,18.8,41.8393,-87.6072
17128,2648.0,06/06/2017 12:07:00 PM,Ohio Street,57.0,4611.0,512.7,41.8935,-87.6152
17135,5532.0,08/26/2017 12:00:00 AM,Osterman,38.0,21.0,28.2,41.9877,-87.6545
17137,6745.0,06/15/2018 12:00:00 AM,Humboldt,11.0,25.0,16.6,41.90643,-87.703717
17138,10561.0,06/01/2019 11:59:00 AM,Oakwood,12.0,9.0,10.4,41.8211,-87.5976
17139,10088.0,08/30/2018 12:00:00 AM,57th Street,136.0,48.0,80.8,41.7911,-87.5797
17140,8251.0,07/19/2018 12:00:00 AM,Foster,180.0,268.0,219.6,41.9785,-87.6515
17142,6056.0,05/29/2018 12:08:00 PM,Howard,222.0,384.0,292.0,42.0188,-87.6663
17145,5235.0,08/17/2017 12:00:00 AM,Foster,282.0,32.0,95.0,41.9785,-87.6515
17150,31.0,07/28/2015 12:00:00 AM,Calumet,757.3,316.6,490.0,41.7142,-87.5299
17152,8276.0,07/21/2018 12:00:00 AM,Rogers,608.0,2644.0,1267.9,42.0213,-87.6666
17154,887.0,06/24/2016 11:42:00 AM,Calumet,104.0,167.0,131.8,41.7142,-87.5299
17159,7151.0,06/24/2018 12:00:00 AM,Leone,483.0,536.0,508.8,42.0131,-87.6635
17164,7228.0,06/26/2018 12:00:00 AM,63rd Street,88.0,63.0,74.5,41.7827,-87.5748
17165,3451.0,06/28/2017 12:00:00 AM,Foster,68.0,91.0,78.7,41.9785,-87.6515
17169,8146.0,07/17/2018 11:31:00 AM,South Shore,1537.0,633.0,986.4,41.7689,-87.5636
17170,1556.0,08/03/2016 12:31:00 PM,North Avenue,90.0,57.0,71.6,41.9148,-87.6273
17173,5949.0,05/25/2018 12:07:00 PM,Oak Street,8.0,20.0,12.6,41.9032,-87.6235
17183,1847.0,08/14/2016 01:08:00 PM,Rainbow,541.0,156.0,290.5,41.758,-87.551
17190,8909.0,08/03/2018 12:00:00 AM,Ohio Street,359.0,524.0,433.7,41.8935,-87.6152
17191,6989.0,06/21/2018 12:00:00 AM,Humboldt,372.0,1958.0,853.4,41.90643,-87.703717
17192,5901.0,09/04/2017 12:00:00 AM,Humboldt,10.0,291.0,53.9,41.90643,-87.703717
17196,9526.0,08/18/2018 12:00:00 AM,South Shore,4139.0,6615.0,5232.5,41.7689,-87.5636
17199,3845.0,07/08/2017 12:00:00 AM,Howard,1583.0,4411.0,2642.5,42.0188,-87.6663
17203,40.0,07/15/2015 12:00:00 AM,Montrose,640.2,281.5,425.0,41.9655,-87.6385
17204,5234.0,08/17/2017 12:00:00 AM,North Avenue,111.0,158.0,132.4,41.9148,-87.6273
17214,8501.0,07/25/2018 12:26:00 PM,Marion Mahony Griffin (Jarvis),572.0,200.0,338.2,42.0161,-87.6647
17218,4381.0,07/23/2017 12:00:00 AM,Margaret T Burroughs (31st),197.0,132.0,161.3,41.8393,-87.6072
17221,108.0,05/28/2015 12:00:00 AM,Calumet,232.8,30.5,84.0,41.7142,-87.5299
17225,8027.0,07/14/2018 12:00:00 AM,Margaret T Burroughs (31st),340.0,167.0,238.3,41.8393,-87.6072
17229,3811.0,07/07/2017 12:00:00 AM,Humboldt,424.0,372.0,397.1,41.90643,-87.703717
17231,10488.0,05/29/2019 11:47:00 AM,Foster,29.0,57.0,40.7,41.9785,-87.6515
17235,8911.0,08/03/2018 12:00:00 AM,Montrose,1013.0,425.0,656.1,41.9655,-87.6385
17236,4560.0,07/29/2017 12:00:00 AM,North Avenue,78.0,171.0,115.5,41.9148,-87.6273
17239,1281.0,07/15/2016 11:43:00 AM,Montrose,14.0,10.0,11.8,41.9655,-87.6385
17246,5069.0,08/12/2017 12:00:00 AM,Hartigan (Albion),42.0,90.0,61.5,42.0027,-87.6564
17249,202.0,05/26/2015 12:00:00 AM,Montrose,60.3,149.6,95.0,41.9655,-87.6385
17252,2770.0,06/10/2017 12:00:00 AM,Foster,23.0,27.0,24.9,41.9785,-87.6515
17253,8280.0,07/22/2018 12:00:00 AM,Montrose,348.0,14598.0,2253.9,41.9655,-87.6385
17254,5372.0,08/22/2017 12:00:00 AM,Rogers,771.0,547.0,649.4,42.0213,-87.6666
17263,8489.0,07/25/2018 12:26:00 PM,Oakwood,85.0,62.0,72.6,41.8211,-87.5976
17264,9969.0,08/28/2018 12:00:00 AM,Ohio Street,20.0,118.0,48.6,41.8935,-87.6152
17268,10564.0,06/01/2019 12:00:00 PM,Ohio Street,35.0,47.0,40.6,41.8935,-87.6152
17272,5093.0,08/14/2017 12:00:00 AM,South Shore,85.0,95.0,89.9,41.7689,-87.5636
17275,5973.0,05/25/2018 12:07:00 PM,Leone,14.0,6.0,9.2,42.0131,-87.6635
17277,9118.0,08/09/2018 12:00:00 AM,Leone,80.0,125.0,100.0,42.0131,-87.6635
17280,7752.0,07/08/2018 12:12:00 PM,Hartigan (Albion),1078.0,313.0,580.9,42.0027,-87.6564
17288,8394.0,07/23/2018 12:00:00 AM,Rogers,358.0,330.0,343.7,42.0213,-87.6666
17292,5095.0,08/14/2017 12:00:00 AM,Margaret T Burroughs (31st),50.0,22.0,33.2,41.8393,-87.6072
17295,8554.0,07/27/2018 12:00:00 AM,Leone,153.0,98.0,122.4,42.0131,-87.6635
17298,2911.0,06/15/2017 12:00:00 AM,Ohio Street,132.0,463.0,247.2,41.8935,-87.6152
17303,5873.0,09/02/2017 12:00:00 AM,Hartigan (Albion),3351.0,670.0,1498.4,42.0027,-87.6564
17307,3680.0,07/04/2017 12:00:00 AM,South Shore,902.0,443.0,632.1,41.7689,-87.5636
17308,2360.0,05/29/2017 12:17:00 PM,Foster,142.0,19.0,51.9,41.9785,-87.6515
17319,2374.0,05/30/2017 12:00:00 AM,Leone,4.0,51.0,14.3,42.0131,-87.6635
17320,6387.0,06/07/2018 11:54:00 AM,South Shore,1172.0,452.0,727.8,41.7689,-87.5636
17324,5867.0,09/02/2017 12:00:00 AM,57th Street,281.0,359.0,317.6,41.7911,-87.5797
17328,4379.0,07/23/2017 12:00:00 AM,57th Street,316.0,110.0,186.4,41.7911,-87.5797
17329,4844.0,08/07/2017 12:00:00 AM,Howard,136.0,273.0,192.7,42.0188,-87.6663
17333,159.0,08/07/2015 12:00:00 AM,63rd Street,109.3,57.6,79.0,41.7827,-87.5748
17343,78.0,06/18/2015 12:00:00 AM,Calumet,338.6,221.1,274.0,41.7142,-87.5299
17345,9170.0,08/09/2018 12:00:00 AM,Humboldt,29.0,84.0,49.4,41.90643,-87.703717
17350,612.0,06/05/2016 12:47:00 PM,63rd Street,169.0,976.0,406.1,41.7827,-87.5748
17353,5154.0,08/16/2017 12:00:00 AM,57th Street,4.0,56.0,15.0,41.7911,-87.5797
17360,1342.0,07/20/2016 11:44:00 AM,Ohio Street,6.0,117.0,26.5,41.8935,-87.6152
17370,3066.0,06/20/2017 12:00:00 AM,Margaret T Burroughs (31st),310.0,4.0,35.2,41.8393,-87.6072
17373,5285.0,08/19/2017 12:00:00 AM,Rainbow,393.0,245.0,310.3,41.758,-87.551
17379,2880.0,06/14/2017 12:00:00 AM,Oakwood,1204.0,1503.0,1345.2,41.8211,-87.5976
17380,5094.0,08/14/2017 12:00:00 AM,57th Street,403.0,200.0,283.9,41.7911,-87.5797
17381,5978.0,05/28/2018 11:47:00 AM,Oakwood,364.0,264.0,310.0,41.8211,-87.5976
17400,8559.0,07/28/2018 11:29:00 AM,12th Street,97.0,116.0,106.1,41.8638,-87.6083
17402,3166.0,06/22/2017 12:00:00 AM,Rogers,73.0,158.0,107.4,42.0213,-87.6666
17405,4106.0,07/14/2017 12:00:00 AM,South Shore,1136.0,926.0,1025.6,41.7689,-87.5636
17422,5243.0,08/18/2017 12:00:00 AM,Oak Street,94.0,186.0,132.2,41.9032,-87.6235
17426,1068.0,07/02/2016 01:05:00 PM,North Avenue,84.0,2.0,13.0,41.9148,-87.6273
17427,8965.0,08/05/2018 12:00:00 AM,Rainbow,90.0,41.0,60.7,41.758,-87.551
17430,9891.0,08/25/2018 11:51:00 AM,Montrose,468.0,197.0,303.6,41.9655,-87.6385
17431,2311.0,05/27/2017 12:24:00 PM,Calumet,88.0,240.0,145.3,41.7142,-87.5299
17432,2812.0,06/11/2017 12:00:00 AM,Osterman,47.0,20.0,30.7,41.9877,-87.6545
17435,8097.0,07/16/2018 12:00:00 AM,Foster,675.0,941.0,797.0,41.9785,-87.6515
17436,1082.0,07/03/2016 12:18:00 PM,North Avenue,42.0,30.0,35.5,41.9148,-87.6273
17437,7154.0,06/24/2018 12:00:00 AM,Rogers,88.0,427.0,193.8,42.0213,-87.6666
17439,5194.0,08/16/2017 12:00:00 AM,Leone,598.0,283.0,411.4,42.0131,-87.6635
17441,6416.0,06/08/2018 12:00:00 AM,North Avenue,1161.0,341.0,629.2,41.9148,-87.6273
17446,92.0,07/10/2015 12:00:00 AM,Calumet,275.3,222.2,247.0,41.7142,-87.5299
17447,8067.0,07/15/2018 12:00:00 AM,Leone,40.0,121.0,69.6,42.0131,-87.6635
17450,7005.0,06/21/2018 12:00:00 AM,Rainbow,77.0,17.0,36.2,41.758,-87.551
17451,2413.0,05/31/2017 12:00:00 AM,Rainbow,17.0,44.0,27.3,41.758,-87.551
17452,9432.0,08/16/2018 12:00:00 AM,Hartigan (Albion),127.0,116.0,121.4,42.0027,-87.6564
17456,4805.0,08/05/2017 12:00:00 AM,Rainbow,2283.0,871.0,1410.1,41.758,-87.551
17459,1242.0,07/14/2016 12:53:00 PM,North Avenue,557.0,4.0,47.2,41.9148,-87.6273
17462,4976.0,08/11/2017 12:00:00 AM,63rd Street,572.0,112.0,253.1,41.7827,-87.5748
17464,4664.0,08/01/2017 12:00:00 AM,Rogers,71.0,227.0,127.0,42.0213,-87.6666
17467,5626.0,08/29/2017 12:00:00 AM,Humboldt,96.0,267.0,160.1,41.90643,-87.703717
17475,3640.0,07/04/2017 12:00:00 AM,Montrose,454.0,493.0,473.1,41.9655,-87.6385
17476,7631.0,07/05/2018 12:00:00 AM,Osterman,4.0,11.0,6.6,41.9877,-87.6545
17477,4229.0,07/18/2017 12:00:00 AM,Oak Street,164.0,171.0,167.5,41.9032,-87.6235
17486,726.0,06/16/2016 12:04:00 PM,12th Street,139.0,21.0,54.0,41.8638,-87.6083
17489,2814.0,06/11/2017 12:00:00 AM,Howard,19.0,51.0,31.1,42.0188,-87.6663
17492,8057.0,07/15/2018 12:00:00 AM,Margaret T Burroughs (31st),731.0,889.0,806.1,41.8393,-87.6072
17494,23.0,08/06/2015 12:00:00 AM,Rainbow,1319.7,8570.3,3363.0,41.758,-87.551
17495,3080.0,06/22/2017 12:00:00 AM,Ohio Street,7.0,9.0,7.9,41.8935,-87.6152
17503,7438.0,07/01/2018 12:00:00 AM,Foster,339.0,64.0,147.3,41.9785,-87.6515
17504,8969.0,08/05/2018 12:00:00 AM,Montrose,22785.0,950.0,4652.5,41.9655,-87.6385
17509,6854.0,06/18/2018 12:00:00 AM,North Avenue,7.0,50.0,18.7,41.9148,-87.6273
17512,4236.0,07/19/2017 12:00:00 AM,Ohio Street,196.0,39.0,87.4,41.8935,-87.6152
17522,7765.0,07/09/2018 12:00:00 AM,Rainbow,157.0,247.0,196.9,41.758,-87.551
17523,7658.0,07/06/2018 12:29:00 PM,57th Street,2195.0,951.0,1444.8,41.7911,-87.5797
17528,7767.0,07/09/2018 12:00:00 AM,Osterman,253.0,104.0,162.2,41.9877,-87.6545
17529,10529.0,05/30/2019 12:38:00 PM,Oak Street,51.0,32.0,40.4,41.9032,-87.6235
17530,10540.0,06/01/2019 11:56:00 AM,Calumet,23.0,78.0,42.4,41.7142,-87.5299
17533,3671.0,07/03/2017 12:00:00 AM,Montrose,2107.0,1890.0,1995.6,41.9655,-87.6385
17534,2886.0,06/13/2017 12:00:00 AM,57th Street,2278.0,1820.0,2036.2,41.7911,-87.5797
17535,9886.0,08/25/2018 11:51:00 AM,South Shore,686.0,151.0,321.8,41.7689,-87.5636
17536,8872.0,08/02/2018 12:00:00 AM,Hartigan (Albion),135.0,96.0,113.8,42.0027,-87.6564
17539,5127.0,08/15/2017 12:00:00 AM,57th Street,3315.0,353.0,1081.8,41.7911,-87.5797
17540,7457.0,07/02/2018 12:00:00 AM,Montrose,2764.0,4418.0,3494.5,41.9655,-87.6385
17546,4833.0,08/06/2017 12:00:00 AM,Leone,147.0,95.0,118.2,42.0131,-87.6635
17554,9109.0,08/08/2018 12:36:00 PM,Foster,396.0,279.0,332.4,41.9785,-87.6515
17555,1303.0,07/17/2016 02:27:00 PM,South Shore,404.0,657.0,515.2,41.7689,-87.5636
17561,1098.0,07/08/2016 11:47:00 AM,South Shore,41.0,38.0,39.5,41.7689,-87.5636
17562,8128.0,07/17/2018 11:31:00 AM,12th Street,96.0,74.0,84.3,41.8638,-87.6083
17567,6821.0,06/17/2018 12:00:00 AM,Marion Mahony Griffin (Jarvis),56.0,6.0,18.3,42.0161,-87.6647
17570,7692.0,07/08/2018 12:10:00 PM,Humboldt,2217.0,64.0,376.7,41.90643,-87.703717
17576,5525.0,08/26/2017 12:00:00 AM,South Shore,116.0,137.0,126.1,41.7689,-87.5636
17580,4885.0,08/08/2017 12:00:00 AM,Calumet,458.0,25.0,107.0,41.7142,-87.5299
17582,10558.0,05/31/2019 12:51:00 PM,Howard,23.0,5.0,10.7,42.0188,-87.6663
17583,602.0,06/02/2016 12:13:00 PM,Montrose,11.0,31.0,18.5,41.9655,-87.6385
17585,4786.0,08/05/2017 12:00:00 AM,South Shore,865.0,232.0,448.0,41.7689,-87.5636
17586,5048.0,08/12/2017 12:00:00 AM,Margaret T Burroughs (31st),628.0,297.0,431.9,41.8393,-87.6072
17587,10333.0,05/26/2019 11:36:00 AM,Osterman,16.0,14.0,15.0,41.9877,-87.6545
17589,5523.0,08/26/2017 12:00:00 AM,Rainbow,57.0,97.0,74.4,41.758,-87.551
17590,3514.0,06/29/2017 12:00:00 AM,Oak Street,854.0,460.0,626.8,41.9032,-87.6235
17595,9208.0,08/10/2018 12:00:00 AM,63rd Street,201.0,738.0,385.1,41.7827,-87.5748
17596,4627.0,07/31/2017 12:00:00 AM,63rd Street,1417.0,1580.0,1496.3,41.7827,-87.5748
17605,9218.0,08/10/2018 12:00:00 AM,Foster,247.0,252.0,249.5,41.9785,-87.6515
17606,706.0,06/11/2016 01:19:00 PM,12th Street,45.0,85.0,61.8,41.8638,-87.6083
17607,7986.0,07/13/2018 12:00:00 AM,63rd Street,275.0,188.0,227.4,41.7827,-87.5748
17610,3872.0,07/10/2017 12:00:00 AM,Ohio Street,2361.0,729.0,1311.9,41.8935,-87.6152
17612,9242.0,08/12/2018 12:00:00 AM,Howard,584.0,295.0,415.1,42.0188,-87.6663
17616,3287.0,06/25/2017 12:00:00 AM,Oakwood,226.0,268.0,246.1,41.8211,-87.5976
17624,2412.0,05/30/2017 12:00:00 AM,Rogers,18.0,10.0,13.4,42.0213,-87.6666
17625,2286.0,05/26/2017 12:25:00 PM,Calumet,56.0,29.0,40.3,41.7142,-87.5299
17630,7668.0,07/06/2018 12:29:00 PM,Oak Street,112.0,154.0,131.3,41.9032,-87.6235
17633,5226.0,08/17/2017 12:00:00 AM,Rainbow,101.0,44.0,66.7,41.758,-87.551
17642,3930.0,07/12/2017 12:00:00 AM,57th Street,651.0,1249.0,901.7,41.7911,-87.5797
17645,3942.0,07/12/2017 12:00:00 AM,Rogers,978.0,268.0,512.0,42.0213,-87.6666
17649,2965.0,06/17/2017 12:00:00 AM,Calumet,56.0,116.0,80.6,41.7142,-87.5299
17651,4595.0,07/31/2017 12:00:00 AM,Montrose,815.0,530.0,657.2,41.9655,-87.6385
17652,7646.0,07/05/2018 12:00:00 AM,63rd Street,2989.0,721.0,1468.0,41.7827,-87.5748
17657,103.0,08/21/2015 12:00:00 AM,Rainbow,241.5,217.5,229.0,41.758,-87.551
17665,2836.0,06/12/2017 12:00:00 AM,North Avenue,7.0,14.0,9.9,41.9148,-87.6273
17666,4529.0,07/28/2017 12:00:00 AM,Rainbow,268.0,154.0,203.2,41.758,-87.551
17668,57.0,07/28/2015 12:00:00 AM,Montrose,498.8,468.9,484.0,41.9655,-87.6385
17669,6666.0,06/14/2018 11:47:00 AM,South Shore,1034.0,1107.0,1069.9,41.7689,-87.5636
17670,8388.0,07/23/2018 12:00:00 AM,Margaret T Burroughs (31st),264.0,144.0,195.0,41.8393,-87.6072
17673,821.0,06/18/2016 12:57:00 PM,Calumet,741.0,266.0,444.0,41.7142,-87.5299
17678,6611.0,06/13/2018 12:00:00 AM,12th Street,162.0,6.0,31.2,41.8638,-87.6083
17681,4553.0,07/29/2017 12:00:00 AM,57th Street,92.0,66.0,77.9,41.7911,-87.5797
17682,7607.0,07/04/2018 12:00:00 AM,Oakwood,1017.0,1070.0,1043.2,41.8211,-87.5976
17686,3030.0,06/18/2017 12:00:00 AM,Osterman,36.0,59.0,46.1,41.9877,-87.6545
17698,3075.0,06/22/2017 12:00:00 AM,Calumet,59.0,74.0,66.1,41.7142,-87.5299
17705,4390.0,07/23/2017 12:00:00 AM,Hartigan (Albion),39.0,178.0,83.3,42.0027,-87.6564
17706,671.0,06/12/2016 12:53:00 PM,South Shore,430.0,210.0,300.5,41.7689,-87.5636
17707,3789.0,07/07/2017 12:00:00 AM,North Avenue,24.0,195.0,68.4,41.9148,-87.6273
17708,7070.0,06/22/2018 12:00:00 AM,Ohio Street,879.0,1696.0,1221.0,41.8935,-87.6152
17710,84.0,07/09/2015 12:00:00 AM,South Shore,294.9,207.6,247.0,41.7689,-87.5636
17719,10597.0,06/02/2019 11:47:00 AM,Marion Mahony Griffin (Jarvis),12.0,4.0,6.9,42.0161,-87.6647
17722,5590.0,08/28/2017 12:00:00 AM,Margaret T Burroughs (31st),2137.0,2274.0,2204.4,41.8393,-87.6072
17734,7974.0,07/13/2018 12:00:00 AM,Leone,92.0,318.0,171.0,42.0131,-87.6635
17750,10450.0,05/28/2019 12:11:00 PM,Oakwood,25.0,15.0,19.4,41.8211,-87.5976
17751,4328.0,07/20/2017 12:00:00 AM,Howard,30.0,21.0,25.1,42.0188,-87.6663
17752,1202.0,07/13/2016 12:23:00 PM,North Avenue,2.0,6.0,3.5,41.9148,-87.6273
17757,4358.0,07/22/2017 12:00:00 AM,Ohio Street,17889.0,861.0,3924.6,41.8935,-87.6152
17761,5992.0,05/26/2018 12:52:00 PM,Hartigan (Albion),20.0,27.0,23.2,42.0027,-87.6564
17763,10097.0,08/30/2018 12:00:00 AM,Howard,202.0,231.0,216.0,42.0188,-87.6663
17767,4317.0,07/21/2017 12:00:00 AM,Hartigan (Albion),157.0,403.0,251.5,42.0027,-87.6564
17777,8278.0,07/22/2018 12:00:00 AM,63rd Street,927.0,780.0,850.3,41.7827,-87.5748
17780,4277.0,07/20/2017 12:00:00 AM,Rainbow,986.0,1104.0,1043.3,41.758,-87.551
17783,971.0,06/26/2016 12:37:00 PM,Montrose,326.0,357.0,341.1,41.9655,-87.6385
17787,2629.0,06/06/2017 12:07:00 PM,Oak Street,2.0,12.0,4.9,41.9032,-87.6235
17794,9672.0,08/21/2018 12:00:00 PM,Howard,765.0,550.0,648.7,42.0188,-87.6663
17795,9771.0,08/23/2018 12:00:00 AM,Osterman,525.0,536.0,530.5,41.9877,-87.6545
17803,3953.0,07/11/2017 12:00:00 AM,Leone,129.0,294.0,194.7,42.0131,-87.6635
17813,7465.0,07/02/2018 12:00:00 AM,Foster,843.0,742.0,790.9,41.9785,-87.6515
17817,1809.0,08/12/2016 12:50:00 PM,South Shore,344.0,349.0,346.5,41.7689,-87.5636
17823,39.0,08/21/2015 12:00:00 AM,Montrose,646.4,649.5,648.0,41.9655,-87.6385
17832,9945.0,08/27/2018 11:29:00 AM,Calumet,225.0,257.0,240.5,41.7142,-87.5299
17837,8956.0,08/05/2018 12:00:00 AM,Margaret T Burroughs (31st),133.0,89.0,108.8,41.8393,-87.6072
17847,10507.0,05/29/2019 11:46:00 AM,Ohio Street,220.0,531.0,341.8,41.8935,-87.6152
17850,3755.0,07/06/2017 12:00:00 AM,Hartigan (Albion),1772.0,282.0,706.9,42.0027,-87.6564
17853,6709.0,06/15/2018 12:00:00 AM,North Avenue,470.0,364.0,413.6,41.9148,-87.6273
17855,3596.0,07/01/2017 12:00:00 AM,North Avenue,5.0,7.0,5.9,41.9148,-87.6273
17856,5508.0,08/25/2017 12:00:00 AM,57th Street,107.0,152.0,127.5,41.7911,-87.5797
17860,8352.0,07/22/2018 12:00:00 AM,Marion Mahony Griffin (Jarvis),1235.0,566.0,836.1,42.0161,-87.6647
17861,7268.0,06/27/2018 12:00:00 AM,Ohio Street,298.0,152.0,212.8,41.8935,-87.6152
17869,2727.0,06/09/2017 12:00:00 AM,South Shore,274.0,650.0,422.0,41.7689,-87.5636
17870,8947.0,08/04/2018 12:00:00 AM,57th Street,345.0,70.0,155.4,41.7911,-87.5797
17875,8925.0,08/03/2018 12:00:00 AM,North Avenue,286.0,114.0,180.6,41.9148,-87.6273
17881,6812.0,06/17/2018 12:00:00 AM,12th Street,16.0,27.0,20.8,41.8638,-87.6083
17883,845.0,06/18/2016 12:59:00 PM,12th Street,49.0,26.0,35.7,41.8638,-87.6083
17887,4469.0,07/26/2017 12:00:00 AM,Howard,130.0,173.0,150.0,42.0188,-87.6663
17899,7249.0,06/27/2018 12:00:00 AM,Oak Street,46.0,96.0,66.5,41.9032,-87.6235
17901,9668.0,08/21/2018 12:00:00 PM,Humboldt,3.0,14.0,6.5,41.90643,-87.703717
17904,1558.0,08/03/2016 12:32:00 PM,63rd Street,427.0,60.0,160.1,41.7827,-87.5748
17906,4318.0,07/21/2017 12:00:00 AM,Marion Mahony Griffin (Jarvis),465.0,18.0,91.5,42.0161,-87.6647
17910,723.0,06/16/2016 12:02:00 PM,Montrose,115.0,420.0,219.8,41.9655,-87.6385
17916,3708.0,07/05/2017 12:00:00 AM,Margaret T Burroughs (31st),183.0,239.0,209.1,41.8393,-87.6072
17917,4169.0,07/16/2017 12:00:00 AM,57th Street,183.0,233.0,206.5,41.7911,-87.5797
17929,9307.0,08/13/2018 12:00:00 AM,Foster,85.0,164.0,118.1,41.9785,-87.6515
17932,2130.0,08/28/2016 12:27:00 PM,Calumet,90.0,170.0,123.7,41.7142,-87.5299
17934,5475.0,08/25/2017 12:00:00 AM,Ohio Street,185.0,373.0,262.7,41.8935,-87.6152
17952,6788.0,06/16/2018 12:00:00 AM,12th Street,461.0,504.0,482.0,41.8638,-87.6083
17953,5587.0,08/28/2017 12:00:00 AM,South Shore,24.0,229.0,74.1,41.7689,-87.5636
17954,9425.0,08/16/2018 12:00:00 AM,Calumet,88.0,62.0,73.9,41.7142,-87.5299
17958,9433.0,08/16/2018 12:00:00 AM,Marion Mahony Griffin (Jarvis),71.0,94.0,81.7,42.0161,-87.6647
17963,8945.0,08/04/2018 12:00:00 AM,Calumet,971.0,896.0,932.7,41.7142,-87.5299
17966,5351.0,08/21/2017 12:00:00 AM,Hartigan (Albion),2217.0,681.0,1228.7,42.0027,-87.6564
17972,4459.0,07/28/2017 12:00:00 AM,Calumet,837.0,666.0,746.6,41.7142,-87.5299
17980,7868.0,07/11/2018 12:00:00 AM,Margaret T Burroughs (31st),12724.0,9716.0,11118.7,41.8393,-87.6072
17981,2551.0,06/05/2017 12:00:00 AM,Osterman,7.0,52.0,19.1,41.9877,-87.6545
17987,7630.0,07/05/2018 12:00:00 AM,Montrose,96.0,5.0,21.9,41.9655,-87.6385
17990,7076.0,06/22/2018 12:00:00 AM,Osterman,282.0,1208.0,583.7,41.9877,-87.6545
17995,4418.0,07/24/2017 12:00:00 AM,Osterman,898.0,1301.0,1080.9,41.9877,-87.6545
17997,8010.0,07/14/2018 12:00:00 AM,Howard,463.0,183.0,291.1,42.0188,-87.6663
17998,5593.0,08/28/2017 12:00:00 AM,North Avenue,277.0,66.0,135.2,41.9148,-87.6273
17999,10366.0,05/25/2019 12:43:00 PM,Margaret T Burroughs (31st),15.0,36.0,23.2,41.8393,-87.6072
18001,8998.0,08/06/2018 12:00:00 AM,Marion Mahony Griffin (Jarvis),117.0,209.0,156.4,42.0161,-87.6647
18012,10150.0,08/31/2018 11:55:00 AM,Ohio Street,23.0,64.0,38.4,41.8935,-87.6152
18016,9525.0,08/18/2018 12:00:00 AM,Calumet,1794.0,1831.0,1812.4,41.7142,-87.5299
18017,6529.0,06/11/2018 12:00:00 AM,Hartigan (Albion),529.0,179.0,307.7,42.0027,-87.6564
18019,11.0,06/11/2015 12:00:00 AM,63rd Street,2544.8,561.0,1195.0,41.7827,-87.5748
18026,5651.0,08/29/2017 12:00:00 AM,Foster,158.0,251.0,199.1,41.9785,-87.6515
18027,5752.0,08/31/2017 12:00:00 AM,Osterman,1431.0,990.0,1190.2,41.9877,-87.6545
18033,8325.0,07/20/2018 11:54:00 AM,Oakwood,19.0,31.0,24.3,41.8211,-87.5976
18039,3191.0,06/23/2017 12:00:00 AM,Foster,222.0,187.0,203.7,41.9785,-87.6515
18048,2916.0,06/15/2017 12:00:00 AM,Howard,8.0,3.0,4.9,42.0188,-87.6663
18052,3061.0,06/19/2017 12:00:00 AM,Leone,11.0,48.0,23.0,42.0131,-87.6635
18055,4629.0,07/31/2017 12:00:00 AM,12th Street,74.0,16.0,34.4,41.8638,-87.6083
18056,2546.0,06/05/2017 12:10:00 PM,South Shore,923.0,917.0,920.0,41.7689,-87.5636
18057,3733.0,07/05/2017 12:00:00 AM,Foster,249.0,83.0,143.8,41.9785,-87.6515
18061,2055.0,08/25/2016 01:01:00 PM,Rainbow,16.0,5.0,8.9,41.758,-87.551
18062,5668.0,08/29/2017 12:00:00 AM,Ohio Street,4.0,4.0,4.0,41.8935,-87.6152
18069,7307.0,06/28/2018 12:00:00 AM,Oakwood,77.0,66.0,71.3,41.8211,-87.5976
18070,8291.0,07/20/2018 11:54:00 AM,Foster,356.0,40.0,119.3,41.9785,-87.6515
18075,1988.0,08/20/2016 12:39:00 PM,Rainbow,4.0,13.0,7.2,41.758,-87.551
18076,6728.0,06/15/2018 12:00:00 AM,12th Street,1210.0,795.0,980.8,41.8638,-87.6083
18078,3686.0,07/04/2017 12:00:00 AM,Foster,159.0,31.0,70.2,41.9785,-87.6515
