,Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Latitude,Longitude,Sample Date,Sample Time
19616,93967.0,2015-07-23 00:00:00,North Avenue,31.0,13.0,20.1,41.9148,-87.6273,2015-07-23,00:00:00
19617,112635.0,2016-05-26 09:30:00,Montrose,980.0,1414.0,1177.2,41.9655,-87.6385,2016-05-26,09:30:00
19621,88962.0,2009-08-10 00:00:00,Howard,7.3,10.9,8.9,42.0188,-87.6663,2009-08-10,00:00:00
19623,104072.0,2006-06-08 00:00:00,Ohio Street,1.0,1.0,1.0,41.8935,-87.6152,2006-06-08,00:00:00
19625,92082.0,2009-08-26 00:00:00,Calumet,11.0,5.2,7.6,41.7142,-87.5299,2009-08-26,00:00:00
19627,103420.0,2006-08-28 00:00:00,Foster,1203.3,980.4,1086.1,41.9785,-87.6515,2006-08-28,00:00:00
19628,107018.0,2013-07-31 00:00:00,63rd Street,397.0,26.0,101.6,41.7827,-87.5748,2013-07-31,00:00:00
19629,114004.0,2016-08-26 09:32:00,Oak Street,345.0,411.0,376.6,41.9032,-87.6235,2016-08-26,09:32:00
19631,102023.0,2008-07-03 00:00:00,Osterman,686.7,727.0,706.6,41.9877,-87.6545,2008-07-03,00:00:00
19632,108551.0,2012-07-03 00:00:00,Montrose Dog,147.0,135.4,141.1,41.96869,-87.642617,2012-07-03,00:00:00
19633,99949.0,2008-06-06 00:00:00,63rd Street,1.0,1.0,1.0,41.7827,-87.5748,2008-06-06,00:00:00
19634,96667.0,2011-07-20 00:00:00,Oak Street,19.9,18.5,19.2,41.9032,-87.6235,2011-07-20,00:00:00
19639,101192.0,2008-08-06 00:00:00,Rogers,2119.6,1046.2,1489.1,42.0213,-87.6666,2008-08-06,00:00:00
19640,88410.0,2010-07-23 00:00:00,Ohio Street,6.3,24.6,12.4,41.8935,-87.6152,2010-07-23,00:00:00
19641,96983.0,2011-08-24 00:00:00,Montrose Dog,23.5,14.5,18.5,41.96869,-87.642617,2011-08-24,00:00:00
19642,106847.0,2012-06-27 00:00:00,Oakwood,8.4,2.0,4.1,41.8211,-87.5976,2012-06-27,00:00:00
19643,103233.0,2006-07-26 00:00:00,12th Street,51.2,88.6,67.4,41.8638,-87.6083,2006-07-26,00:00:00
19644,102504.0,2008-08-25 00:00:00,Osterman,17.1,18.5,17.8,41.9877,-87.6545,2008-08-25,00:00:00
19645,103567.0,2007-07-03 00:00:00,Calumet,61.6,30.5,43.3,41.7142,-87.5299,2007-07-03,00:00:00
19646,88046.0,2010-05-26 00:00:00,Foster,64.4,30.9,44.6,41.9785,-87.6515,2010-05-26,00:00:00
19647,91969.0,2009-08-21 00:00:00,South Shore,4.1,14.6,7.7,41.7689,-87.5636,2009-08-21,00:00:00
19650,99570.0,2007-08-31 00:00:00,North Avenue,57.3,96.0,74.2,41.9148,-87.6273,2007-08-31,00:00:00
19651,110503.0,2013-07-10 00:00:00,North Avenue,47.0,29.0,36.9,41.9148,-87.6273,2013-07-10,00:00:00
19654,92427.0,2009-05-22 00:00:00,Osterman,133.4,107.1,119.5,41.9877,-87.6545,2009-05-22,00:00:00
19655,107666.0,2013-05-28 00:00:00,Howard,26.2,8.6,15.0,42.0188,-87.6663,2013-05-28,00:00:00
19656,105224.0,2012-06-05 00:00:00,North Avenue,8.4,17.3,12.1,41.9148,-87.6273,2012-06-05,00:00:00
19657,94754.0,2015-08-11 00:00:00,63rd Street,5.0,9.0,6.7,41.7827,-87.5748,2015-08-11,00:00:00
19659,87685.0,2010-06-25 00:00:00,North Avenue,34.5,10.8,19.3,41.9148,-87.6273,2010-06-25,00:00:00
19660,91578.0,2009-06-30 00:00:00,Oak Street,25.9,25.0,25.4,41.9032,-87.6235,2009-06-30,00:00:00
19661,104334.0,2006-08-01 00:00:00,Oak Street,3.1,1.0,1.8,41.9032,-87.6235,2006-08-01,00:00:00
19663,92510.0,2009-05-26 00:00:00,57th Street,13.5,21.3,17.0,41.7911,-87.5797,2009-05-26,00:00:00
19664,99004.0,2007-08-02 00:00:00,63rd Street,325.5,186.0,246.1,41.7827,-87.5748,2007-08-02,00:00:00
19665,97120.0,2012-07-27 00:00:00,Oak Street,1.0,1.0,1.0,41.9032,-87.6235,2012-07-27,00:00:00
19667,103915.0,2007-05-28 00:00:00,Rogers,3.1,2.0,2.5,42.0213,-87.6666,2007-05-28,00:00:00
19668,89109.0,2010-06-09 00:00:00,Oak Street,6.3,1.0,2.5,41.9032,-87.6235,2010-06-09,00:00:00
19672,88693.0,2010-08-06 00:00:00,Montrose,119.1,117.5,118.3,41.9655,-87.6385,2010-08-06,00:00:00
19673,93239.0,2014-08-20 00:00:00,Leone,6.0,17.0,10.1,42.0131,-87.6635,2014-08-20,00:00:00
19674,96744.0,2011-07-23 00:00:00,Rogers,22.6,14.6,18.2,42.0213,-87.6666,2011-07-23,00:00:00
19676,96352.0,2011-08-16 00:00:00,South Shore,127.4,16.0,45.1,41.7689,-87.5636,2011-08-16,00:00:00
19677,103584.0,2006-06-02 00:00:00,57th Street,22.6,17.3,19.8,41.7911,-87.5797,2006-06-02,00:00:00
19678,88733.0,2010-06-30 00:00:00,Oakwood,3.1,5.2,4.0,41.8211,-87.5976,2010-06-30,00:00:00
19681,102952.0,2006-08-23 00:00:00,Howard,10.9,12.2,11.5,42.0188,-87.6663,2006-08-23,00:00:00
19682,110956.0,2014-06-19 00:00:00,Ohio Street,3.0,3.0,3.0,41.8935,-87.6152,2014-06-19,00:00:00
19683,88015.0,2010-05-25 00:00:00,Rainbow,48.0,98.7,68.8,41.758,-87.551,2010-05-25,00:00:00
19684,87636.0,2010-06-23 00:00:00,Rainbow,2419.6,2419.6,2419.6,41.758,-87.551,2010-06-23,00:00:00
19685,97745.0,2011-08-01 00:00:00,Montrose Dog,547.5,435.2,488.1,41.96869,-87.642617,2011-08-01,00:00:00
19687,103690.0,2006-06-06 00:00:00,Lane,24.1,30.1,26.9,41.9877,-87.6545,2006-06-06,00:00:00
19688,100228.0,2008-07-25 00:00:00,Osterman,20.9,20.3,20.6,41.9877,-87.6545,2008-07-25,00:00:00
19689,90579.0,2011-06-06 00:00:00,Calumet,8.5,231.0,44.3,41.7142,-87.5299,2011-06-06,00:00:00
19690,109406.0,2013-08-20 00:00:00,Juneway,2.0,4.0,2.8,42.0224,-87.6674,2013-08-20,00:00:00
19694,102046.0,2008-07-04 00:00:00,Lane,101.1,93.4,97.2,41.9877,-87.6545,2008-07-04,00:00:00
19695,88873.0,2010-07-07 00:00:00,Oakwood,8.6,29.2,15.8,41.8211,-87.5976,2010-07-07,00:00:00
19697,94524.0,2015-08-04 00:00:00,12th Street,11.0,9.0,9.9,41.8638,-87.6083,2015-08-04,00:00:00
19698,104884.0,2006-08-08 00:00:00,57th Street,70.6,104.6,85.9,41.7911,-87.5797,2006-08-08,00:00:00
19699,101943.0,2009-06-05 00:00:00,12th Street,1.0,1.0,1.0,41.8638,-87.6083,2009-06-05,00:00:00
19700,114094.0,2016-09-01 06:45:00,Ohio Street,35.0,47.0,40.6,41.8935,-87.6152,2016-09-01,06:45:00
19701,111711.0,2014-05-28 00:00:00,South Shore,91.0,163.0,121.8,41.7689,-87.5636,2014-05-28,00:00:00
19702,91482.0,2009-06-26 00:00:00,57th Street,727.0,866.4,793.6,41.7911,-87.5797,2009-06-26,00:00:00
19703,91884.0,2009-08-17 00:00:00,Ohio Street,27.9,26.2,27.0,41.8935,-87.6152,2009-08-17,00:00:00
19704,110692.0,2012-08-02 00:00:00,North Avenue,31.8,16.9,23.2,41.9148,-87.6273,2012-08-02,00:00:00
19705,105213.0,2012-06-05 00:00:00,Calumet,50.4,145.0,85.5,41.7142,-87.5299,2012-06-05,00:00:00
19706,104378.0,2006-08-03 00:00:00,Calumet,2419.6,2419.6,2419.6,41.7142,-87.5299,2006-08-03,00:00:00
19707,92511.0,2009-05-26 00:00:00,Oakwood,48.0,53.7,50.8,41.8211,-87.5976,2009-05-26,00:00:00
19708,106817.0,2012-06-25 00:00:00,Howard,290.9,307.6,299.1,42.0188,-87.6663,2012-06-25,00:00:00
19709,97591.0,2011-06-14 00:00:00,57th Street,25.6,7.5,13.9,41.7911,-87.5797,2011-06-14,00:00:00
19711,93538.0,2015-07-15 00:00:00,Montrose Dog,435.0,326.0,376.6,41.96869,-87.642617,2015-07-15,00:00:00
19713,105218.0,2012-06-05 00:00:00,Oakwood,261.3,110.6,170.0,41.8211,-87.5976,2012-06-05,00:00:00
19714,113442.0,2016-07-21 06:30:00,Calumet,116.0,116.0,116.0,41.7142,-87.5299,2016-07-21,06:30:00
19715,110938.0,2014-06-18 00:00:00,Montrose Dog,28.0,31.0,29.5,41.96869,-87.642617,2014-06-18,00:00:00
19716,89741.0,2010-08-17 00:00:00,Montrose,68.7,91.1,79.1,41.9655,-87.6385,2010-08-17,00:00:00
19717,90736.0,2010-07-13 00:00:00,Oakwood,77.6,35.5,52.5,41.8211,-87.5976,2010-07-13,00:00:00
19718,91045.0,2009-07-17 00:00:00,Rainbow,2419.6,2419.6,2419.6,41.758,-87.551,2009-07-17,00:00:00
19719,93578.0,2015-07-17 00:00:00,Oak Street,12.0,10.0,11.0,41.9032,-87.6235,2015-07-17,00:00:00
19720,93187.0,2014-08-18 00:00:00,Oak Street,11.0,12.0,11.5,41.9032,-87.6235,2014-08-18,00:00:00
19722,106703.0,2014-06-26 00:00:00,Oak Street,3.0,8.0,4.9,41.9032,-87.6235,2014-06-26,00:00:00
19724,109411.0,2013-08-21 00:00:00,57th Street,51.0,22.0,33.5,41.7911,-87.5797,2013-08-21,00:00:00
19726,100798.0,2008-06-18 00:00:00,Rogers,4.1,1.0,2.0,42.0213,-87.6666,2008-06-18,00:00:00
19727,100949.0,2007-08-17 00:00:00,Calumet,27.2,113.0,55.4,41.7142,-87.5299,2007-08-17,00:00:00
19728,92550.0,2009-05-27 00:00:00,Rogers,10.7,19.9,14.6,42.0213,-87.6666,2009-05-27,00:00:00
19729,109860.0,2014-07-31 00:00:00,Oak Street,2.0,2.0,2.0,41.9032,-87.6235,2014-07-31,00:00:00
19731,103454.0,2006-08-29 00:00:00,Fargo,183.5,344.1,251.3,42.0161,-87.6647,2006-08-29,00:00:00
19732,97503.0,2011-08-31 00:00:00,Montrose,18.7,27.8,22.8,41.9655,-87.6385,2011-08-31,00:00:00
19733,106165.0,2013-07-26 00:00:00,Montrose Dog,199.0,326.0,254.7,41.96869,-87.642617,2013-07-26,00:00:00
19734,113690.0,2016-08-05 08:41:00,Montrose Dog,16.0,28.0,21.2,41.96869,-87.642617,2016-08-05,08:41:00
19735,100183.0,2008-07-23 00:00:00,Foster,69.5,78.9,74.1,41.9785,-87.6515,2008-07-23,00:00:00
19736,101423.0,2008-06-26 00:00:00,Osterman,3.1,12.1,6.1,41.9877,-87.6545,2008-06-26,00:00:00
19738,100847.0,2008-08-01 00:00:00,Howard,77.6,53.7,64.6,42.0188,-87.6663,2008-08-01,00:00:00
19739,107604.0,2013-05-21 00:00:00,Calumet,770.0,91.0,264.7,41.7142,-87.5299,2013-05-21,00:00:00
19740,91169.0,2009-07-22 00:00:00,North Avenue,59.1,165.8,99.0,41.9148,-87.6273,2009-07-22,00:00:00
19741,97471.0,2011-08-30 00:00:00,63rd Street,26.2,18.9,22.3,41.7827,-87.5748,2011-08-30,00:00:00
19743,99679.0,2008-05-30 00:00:00,12th Street,86.2,36.9,56.4,41.8638,-87.6083,2008-05-30,00:00:00
19745,102736.0,2006-05-26 00:00:00,Foster,6.3,6.3,6.3,41.9785,-87.6515,2006-05-26,00:00:00
19746,107661.0,2013-05-28 00:00:00,Foster,47.9,65.7,56.1,41.9785,-87.6515,2013-05-28,00:00:00
19747,97461.0,2011-08-29 00:00:00,Osterman,82.0,59.1,69.6,41.9877,-87.6545,2011-08-29,00:00:00
19749,94670.0,2015-05-22 00:00:00,57th Street,17.0,12.0,14.3,41.7911,-87.5797,2015-05-22,00:00:00
19750,98150.0,2007-06-06 00:00:00,Montrose,167.0,93.2,124.8,41.9655,-87.6385,2007-06-06,00:00:00
19751,102163.0,2008-08-20 00:00:00,12th Street,37.3,20.1,27.4,41.8638,-87.6083,2008-08-20,00:00:00
19753,109709.0,2014-07-02 00:00:00,Osterman,52.0,55.0,53.5,41.9877,-87.6545,2014-07-02,00:00:00
19754,111771.0,2014-05-30 00:00:00,Howard,7.0,4.0,5.3,42.0188,-87.6663,2014-05-30,00:00:00
19756,100275.0,2008-06-10 00:00:00,North Shore,4.1,1.0,2.0,42.0027,-87.6564,2008-06-10,00:00:00
19757,100203.0,2008-07-24 00:00:00,North Avenue,5.2,6.3,5.7,41.9148,-87.6273,2008-07-24,00:00:00
19758,89020.0,2009-08-13 00:00:00,Ohio Street,61.3,59.8,60.5,41.8935,-87.6152,2009-08-13,00:00:00
19759,111786.0,2013-07-03 00:00:00,Osterman,15.0,37.0,23.6,41.9877,-87.6545,2013-07-03,00:00:00
19760,94884.0,2015-05-26 00:00:00,Howard,17.0,12.0,14.3,42.0188,-87.6663,2015-05-26,00:00:00
19761,114125.0,2016-09-02 10:05:00,Leone,135.0,107.0,120.2,42.0131,-87.6635,2016-09-02,10:05:00
19762,89031.0,2009-08-13 00:00:00,Howard,9.6,9.7,9.6,42.0188,-87.6663,2009-08-13,00:00:00
19764,108394.0,2014-06-10 00:00:00,12th Street,40.0,34.0,36.9,41.8638,-87.6083,2014-06-10,00:00:00
19765,87474.0,2010-06-14 00:00:00,Juneway,46.5,23.3,32.9,42.0224,-87.6674,2010-06-14,00:00:00
19766,112514.0,2012-08-03 00:00:00,12th Street,52.9,70.3,61.0,41.8638,-87.6083,2012-08-03,00:00:00
19767,112795.0,2016-06-07 10:50:00,Rogers,53.0,35.0,43.1,42.0213,-87.6666,2016-06-07,10:50:00
19768,95401.0,2015-08-25 00:00:00,Leone,14.0,30.0,20.5,42.0131,-87.6635,2015-08-25,00:00:00
19770,98863.0,2007-07-27 00:00:00,57th Street,387.6,248.9,310.6,41.7911,-87.5797,2007-07-27,00:00:00
19771,113966.0,2016-08-23 09:20:00,Osterman,14.0,10.0,11.8,41.9877,-87.6545,2016-08-23,09:20:00
19773,103255.0,2006-07-27 00:00:00,63rd Street,866.4,488.4,650.5,41.7827,-87.5748,2006-07-27,00:00:00
19774,103292.0,2006-07-28 00:00:00,Lane,290.9,816.4,487.3,41.9877,-87.6545,2006-07-28,00:00:00
19776,102402.0,2008-07-10 00:00:00,Montrose,62.0,53.7,57.7,41.9655,-87.6385,2008-07-10,00:00:00
19777,112174.0,2012-05-24 00:00:00,Calumet,11.0,7.4,9.0,41.7142,-87.5299,2012-05-24,00:00:00
19778,113934.0,2016-08-22 09:30:00,Oakwood,4.0,7.0,5.3,41.8211,-87.5976,2016-08-22,09:30:00
19779,100136.0,2008-07-16 00:00:00,Calumet,1.0,2.1,1.4,41.7142,-87.5299,2008-07-16,00:00:00
19780,101414.0,2008-06-26 00:00:00,63rd Street,33.1,36.9,34.9,41.7827,-87.5748,2008-06-26,00:00:00
19781,100567.0,2008-07-30 00:00:00,12th Street,8.5,3.1,5.1,41.8638,-87.6083,2008-07-30,00:00:00
19782,101386.0,2007-08-25 00:00:00,Juneway,307.6,517.2,398.9,42.0224,-87.6674,2007-08-25,00:00:00
19783,112434.0,2013-07-16 00:00:00,Montrose,127.0,154.0,139.8,41.9655,-87.6385,2013-07-16,00:00:00
19784,98233.0,2006-07-19 00:00:00,Calumet,1553.1,1986.3,1756.4,41.7142,-87.5299,2006-07-19,00:00:00
19785,97184.0,2013-06-07 00:00:00,Oak Street,7.0,6.0,6.5,41.9032,-87.6235,2013-06-07,00:00:00
19786,90141.0,2011-06-22 00:00:00,Oak Street,307.6,193.5,244.0,41.9032,-87.6235,2011-06-22,00:00:00
19787,112614.0,2012-08-07 00:00:00,Osterman,31.1,44.3,37.1,41.9877,-87.6545,2012-08-07,00:00:00
19789,100475.0,2008-07-21 00:00:00,63rd Street,43.5,32.3,37.5,41.7827,-87.5748,2008-07-21,00:00:00
19790,107365.0,2012-07-19 00:00:00,57th Street,63.1,75.4,69.0,41.7911,-87.5797,2012-07-19,00:00:00
19791,107948.0,2013-08-09 00:00:00,Montrose,35.0,32.0,33.5,41.9655,-87.6385,2013-08-09,00:00:00
19792,106389.0,2012-06-18 00:00:00,Rainbow,12.2,13.2,12.7,41.758,-87.551,2012-06-18,00:00:00
19793,88761.0,2010-07-01 00:00:00,Osterman,29.5,25.0,27.2,41.9877,-87.6545,2010-07-01,00:00:00
19794,107856.0,2013-08-05 00:00:00,Montrose,17.0,16.0,16.5,41.9655,-87.6385,2013-08-05,00:00:00
19795,92682.0,2014-08-06 00:00:00,Juneway,111.0,91.0,100.5,42.0224,-87.6674,2014-08-06,00:00:00
19796,101454.0,2008-06-27 00:00:00,Juneway,3.0,5.2,3.9,42.0224,-87.6674,2008-06-27,00:00:00
19798,112948.0,2016-06-17 06:30:00,Calumet,219.0,111.0,155.9,41.7142,-87.5299,2016-06-17,06:30:00
19799,99500.0,2007-07-20 00:00:00,Lane,387.3,648.8,501.3,41.9877,-87.6545,2007-07-20,00:00:00
19801,110445.0,2014-07-08 00:00:00,Oak Street,12.0,37.0,21.1,41.9032,-87.6235,2014-07-08,00:00:00
19802,112452.0,2013-07-17 00:00:00,Oak Street,2.0,4.0,2.8,41.9032,-87.6235,2013-07-17,00:00:00
19803,113002.0,2016-06-21 00:10:00,North Avenue,16.0,24.0,19.6,41.9148,-87.6273,2016-06-21,00:10:00
19804,113824.0,2016-08-15 11:00:00,12th Street,260.0,185.0,219.3,41.8638,-87.6083,2016-08-15,11:00:00
19805,101209.0,2008-08-07 00:00:00,North Shore,31.8,43.2,37.1,42.0027,-87.6564,2008-08-07,00:00:00
19807,101432.0,2008-06-26 00:00:00,Juneway,1.0,2.0,1.4,42.0224,-87.6674,2008-06-26,00:00:00
19808,94956.0,2015-08-14 00:00:00,Juneway,78.0,43.0,57.9,42.0224,-87.6674,2015-08-14,00:00:00
19809,89610.0,2010-08-11 00:00:00,Calumet,6.3,9.5,7.7,41.7142,-87.5299,2010-08-11,00:00:00
19810,87678.0,2010-06-25 00:00:00,63rd Street,24.6,21.3,22.9,41.7827,-87.5748,2010-06-25,00:00:00
19811,112450.0,2013-07-17 00:00:00,12th Street,10.0,194.0,44.0,41.8638,-87.6083,2013-07-17,00:00:00
19813,90012.0,2011-06-16 00:00:00,Montrose Dog,88.4,83.9,86.1,41.96869,-87.642617,2011-06-16,00:00:00
19814,96747.0,2011-07-24 00:00:00,Rainbow,435.2,135.4,242.7,41.758,-87.551,2011-07-24,00:00:00
19817,91754.0,2009-07-08 00:00:00,Calumet,68.9,62.7,65.7,41.7142,-87.5299,2009-07-08,00:00:00
19818,102666.0,2006-05-23 00:00:00,Lane,15.8,21.1,18.3,41.9877,-87.6545,2006-05-23,00:00:00
19819,102607.0,2009-06-09 00:00:00,Ohio Street,52.9,49.5,51.2,41.8935,-87.6152,2009-06-09,00:00:00
19820,90530.0,2011-06-03 00:00:00,Leone,16.0,15.8,15.9,42.0131,-87.6635,2011-06-03,00:00:00
19823,103862.0,2006-08-31 00:00:00,Loyola,74.8,63.8,69.1,42.0131,-87.6635,2006-08-31,00:00:00
19825,111110.0,2013-06-14 00:00:00,Osterman,54.0,45.0,49.3,41.9877,-87.6545,2013-06-14,00:00:00
19826,91875.0,2009-08-17 00:00:00,Calumet,65.0,98.5,80.0,41.7142,-87.5299,2009-08-17,00:00:00
19827,98152.0,2007-06-06 00:00:00,Osterman,10.9,10.8,10.8,41.9877,-87.6545,2007-06-06,00:00:00
19828,99801.0,2008-08-27 00:00:00,Oak Street,23.1,29.2,26.0,41.9032,-87.6235,2008-08-27,00:00:00
19829,113905.0,2016-08-19 08:00:00,Calumet,37.0,39.0,38.0,41.7142,-87.5299,2016-08-19,08:00:00
19830,101236.0,2008-08-08 00:00:00,Rogers,186.0,209.8,197.5,42.0213,-87.6666,2008-08-08,00:00:00
19832,94192.0,2009-08-05 00:00:00,North Shore,73.8,63.8,68.6,42.0027,-87.6564,2009-08-05,00:00:00
19833,103895.0,2007-05-28 00:00:00,Rainbow,9.6,9.6,9.6,41.758,-87.551,2007-05-28,00:00:00
19834,91414.0,2009-06-23 00:00:00,Oakwood,55.4,23.1,35.8,41.8211,-87.5976,2009-06-23,00:00:00
19836,93633.0,2014-08-29 00:00:00,Rainbow,70.0,107.0,86.5,41.758,-87.551,2014-08-29,00:00:00
19837,98231.0,2006-07-18 00:00:00,Rogers,17.1,6.3,10.4,42.0213,-87.6666,2006-07-18,00:00:00
19838,94731.0,2015-08-10 00:00:00,Rainbow,23.0,185.0,65.2,41.758,-87.551,2015-08-10,00:00:00
19839,113973.0,2016-08-24 07:49:00,Calumet,1.0,1.0,1.0,41.7142,-87.5299,2016-08-24,07:49:00
19840,101543.0,2009-06-12 00:00:00,12th Street,32.4,50.4,40.4,41.8638,-87.6083,2009-06-12,00:00:00
19841,102825.0,2006-07-24 00:00:00,63rd Street,686.7,686.7,686.7,41.7827,-87.5748,2006-07-24,00:00:00
19842,92530.0,2009-05-27 00:00:00,Rainbow,32.8,37.7,35.2,41.758,-87.551,2009-05-27,00:00:00
19843,106756.0,2012-06-23 00:00:00,South Shore,98.7,117.8,107.8,41.7689,-87.5636,2012-06-23,00:00:00
19844,99561.0,2007-07-23 00:00:00,12th Street,98.5,73.8,85.3,41.8638,-87.6083,2007-07-23,00:00:00
19845,106124.0,2013-07-24 00:00:00,Osterman,548.0,176.0,310.6,41.9877,-87.6545,2013-07-24,00:00:00
19847,112213.0,2012-05-25 00:00:00,Leone,1.0,1.0,1.0,42.0131,-87.6635,2012-05-25,00:00:00
19848,87744.0,2010-06-28 00:00:00,Oak Street,613.1,770.1,687.1,41.9032,-87.6235,2010-06-28,00:00:00
19849,103260.0,2006-07-27 00:00:00,Ohio Street,6.3,8.4,7.3,41.8935,-87.6152,2006-07-27,00:00:00
19850,91462.0,2009-06-25 00:00:00,12th Street,15.6,3.1,7.0,41.8638,-87.6083,2009-06-25,00:00:00
19851,105770.0,2012-06-13 00:00:00,Oakwood,95.9,90.9,93.4,41.8211,-87.5976,2012-06-13,00:00:00
19854,111405.0,2012-06-07 00:00:00,Oakwood,8.5,8.5,8.5,41.8211,-87.5976,2012-06-07,00:00:00
19855,94774.0,2015-08-12 00:00:00,63rd Street,28.0,20.0,23.7,41.7827,-87.5748,2015-08-12,00:00:00
19857,91161.0,2009-07-22 00:00:00,South Shore,410.6,178.5,270.7,41.7689,-87.5636,2009-07-22,00:00:00
19858,108974.0,2013-05-24 00:00:00,Foster,146.7,121.1,133.3,41.9785,-87.6515,2013-05-24,00:00:00
19861,100670.0,2007-08-14 00:00:00,Juneway,1046.2,1299.7,1166.1,42.0224,-87.6674,2007-08-14,00:00:00
19862,101808.0,2008-08-14 00:00:00,North Avenue,51.2,67.7,58.9,41.9148,-87.6273,2008-08-14,00:00:00
19863,88195.0,2010-06-03 00:00:00,Rainbow,54.5,63.1,58.6,41.758,-87.551,2010-06-03,00:00:00
19864,94663.0,2015-05-21 00:00:00,Howard,4.0,2.0,2.8,42.0188,-87.6663,2015-05-21,00:00:00
19866,98837.0,2007-07-26 00:00:00,Rainbow,2419.6,2419.6,2419.6,41.758,-87.551,2007-07-26,00:00:00
19869,109099.0,2013-06-04 00:00:00,Osterman,3.0,5.0,3.9,41.9877,-87.6545,2013-06-04,00:00:00
19870,112657.0,2016-05-27 09:45:00,Foster,1.0,1.0,1.0,41.9785,-87.6515,2016-05-27,09:45:00
19871,89640.0,2010-08-12 00:00:00,North Avenue,325.5,547.5,422.2,41.9148,-87.6273,2010-08-12,00:00:00
19872,111962.0,2012-08-30 00:00:00,Calumet,5.2,9.6,7.1,41.7142,-87.5299,2012-08-30,00:00:00
19873,111822.0,2013-07-05 00:00:00,12th Street,11.0,16.0,13.3,41.8638,-87.6083,2013-07-05,00:00:00
19874,90445.0,2011-07-06 00:00:00,Oakwood,4.1,4.1,4.1,41.8211,-87.5976,2011-07-06,00:00:00
19875,101724.0,2007-08-30 00:00:00,Oak Street,325.8,547.5,422.3,41.9032,-87.6235,2007-08-30,00:00:00
19876,88014.0,2010-05-25 00:00:00,Calumet,4.1,1.0,2.0,41.7142,-87.5299,2010-05-25,00:00:00
19877,96341.0,2011-08-15 00:00:00,Montrose,98.7,135.4,115.6,41.9655,-87.6385,2011-08-15,00:00:00
19879,89152.0,2010-06-11 00:00:00,Foster,17.5,24.9,20.9,41.9785,-87.6515,2010-06-11,00:00:00
19880,110666.0,2012-08-01 00:00:00,Ohio Street,15.8,13.5,14.6,41.8935,-87.6152,2012-08-01,00:00:00
19881,98272.0,2006-07-20 00:00:00,Foster,35.5,21.3,27.5,41.9785,-87.6515,2006-07-20,00:00:00
19884,108853.0,2014-07-29 00:00:00,63rd Street,770.0,649.0,706.9,41.7827,-87.5748,2014-07-29,00:00:00
19885,111066.0,2013-06-12 00:00:00,Osterman,228.0,210.0,218.8,41.9877,-87.6545,2013-06-12,00:00:00
19887,98521.0,2007-06-22 00:00:00,Loyola,49.6,56.3,52.8,42.0131,-87.6635,2007-06-22,00:00:00
19888,100743.0,2008-06-16 00:00:00,North Avenue,1.0,2.0,1.4,41.9148,-87.6273,2008-06-16,00:00:00
19889,110959.0,2014-06-19 00:00:00,North Avenue,57.0,28.0,39.9,41.9148,-87.6273,2014-06-19,00:00:00
19890,88393.0,2010-07-22 00:00:00,Montrose,140.0,248.1,186.4,41.9655,-87.6385,2010-07-22,00:00:00
19891,109747.0,2011-08-17 00:00:00,Osterman,8.5,18.3,12.5,41.9877,-87.6545,2011-08-17,00:00:00
19892,112892.0,2016-06-14 08:51:00,12th Street,114.0,13.0,38.5,41.8638,-87.6083,2016-06-14,08:51:00
19893,112020.0,2011-09-01 00:00:00,Rogers,21.1,34.1,26.8,42.0213,-87.6666,2011-09-01,00:00:00
19894,102892.0,2006-08-21 00:00:00,Foster,21.3,13.5,17.0,41.9785,-87.6515,2006-08-21,00:00:00
19895,108609.0,2012-07-06 00:00:00,57th Street,47.3,35.9,41.2,41.7911,-87.5797,2012-07-06,00:00:00
19896,108023.0,2013-08-18 00:00:00,57th Street,38.0,15.0,23.9,41.7911,-87.5797,2013-08-18,00:00:00
19897,100595.0,2008-07-31 00:00:00,Osterman,22.8,33.1,27.5,41.9877,-87.6545,2008-07-31,00:00:00
19898,95839.0,2015-07-29 00:00:00,North Avenue,312.0,42.0,114.5,41.9148,-87.6273,2015-07-29,00:00:00
19899,107205.0,2014-06-04 00:00:00,Oakwood,281.0,272.0,276.5,41.8211,-87.5976,2014-06-04,00:00:00
19900,90480.0,2011-06-01 00:00:00,North Avenue,12.1,47.1,23.9,41.9148,-87.6273,2011-06-01,00:00:00
19901,87526.0,2010-06-17 00:00:00,Montrose,98.8,110.6,104.5,41.9655,-87.6385,2010-06-17,00:00:00
19903,99426.0,2007-07-17 00:00:00,Ohio Street,648.8,1046.2,823.9,41.8935,-87.6152,2007-07-17,00:00:00
19904,105026.0,2013-06-21 00:00:00,Rogers,1.0,2.0,1.4,42.0213,-87.6666,2013-06-21,00:00:00
19906,91797.0,2009-07-09 00:00:00,Howard,15.8,12.2,13.9,42.0188,-87.6663,2009-07-09,00:00:00
19909,100476.0,2008-07-21 00:00:00,57th Street,5.2,4.1,4.6,41.7911,-87.5797,2008-07-21,00:00:00
19910,88766.0,2010-07-01 00:00:00,Rogers,4.1,8.5,5.9,42.0213,-87.6666,2010-07-01,00:00:00
19912,103485.0,2007-06-29 00:00:00,North Avenue,648.8,686.7,667.5,41.9148,-87.6273,2007-06-29,00:00:00
19913,103459.0,2006-08-30 00:00:00,Calumet,101.4,113.7,107.4,41.7142,-87.5299,2006-08-30,00:00:00
