,Date,Citywide Mean E Coli Level
849,2015-09-02,90.6277777777778
850,2015-09-03,69.60555555555555
851,2015-09-04,297.1388888888889
852,2015-09-05,219.73999999999995
853,2015-09-06,6.75
854,2015-09-08,180.76
855,2015-09-09,1234.0
856,2015-09-14,37.300000000000004
857,2015-09-16,14.0125
858,2015-09-18,331.3777777777778
859,2016-05-26,310.6157894736842
860,2016-05-27,250.95555555555555
861,2016-05-28,138.2
862,2016-05-31,80.25625
863,2016-06-01,455.43
864,2016-06-02,68.2421052631579
865,2016-06-03,98.50000000000001
866,2016-06-04,16.2
867,2016-06-06,137.68947368421053
868,2016-06-07,206.1578947368421
869,2016-06-08,47.41052631578947
870,2016-06-09,19.236842105263158
871,2016-06-10,345.7
872,2016-06-11,233.3
873,2016-06-13,53.563157894736825
874,2016-06-14,72.93157894736841
875,2016-06-15,64.4
876,2016-06-16,59.00526315789475
877,2016-06-17,88.58947368421055
878,2016-06-18,16.0
879,2016-06-20,31.18421052631579
880,2016-06-21,41.91578947368421
881,2016-06-22,61.67368421052631
882,2016-06-23,398.6631578947369
883,2016-06-24,72.63684210526317
884,2016-06-25,4.9
885,2016-06-27,12.268421052631581
886,2016-06-28,373.4842105263158
887,2016-06-29,34.44210526315789
888,2016-06-30,91.75789473684212
889,2016-07-01,223.53684210526316
890,2016-07-05,52.31052631578948
891,2016-07-06,101.5842105263158
892,2016-07-07,67.63684210526317
893,2016-07-08,219.05789473684212
894,2016-07-09,354.3666666666666
895,2016-07-10,41.3
896,2016-07-11,17.84736842105263
897,2016-07-12,15.642105263157895
898,2016-07-13,161.6315789473684
899,2016-07-14,80.03157894736842
900,2016-07-15,235.12631578947372
901,2016-07-16,55.900000000000006
902,2016-07-18,44.6578947368421
903,2016-07-19,68.61578947368419
904,2016-07-20,133.31578947368422
905,2016-07-21,37.42777777777778
906,2016-07-22,201.18947368421055
907,2016-07-24,188.35
908,2016-07-25,215.35
909,2016-07-26,118.28947368421052
910,2016-07-27,125.90555555555557
911,2016-07-28,126.73684210526318
912,2016-07-29,200.60526315789474
913,2016-07-30,178.4333333333333
914,2016-07-31,95.1
915,2016-08-01,35.852631578947374
916,2016-08-02,29.615789473684213
917,2016-08-03,99.05555555555559
918,2016-08-04,114.58421052631581
919,2016-08-05,137.7578947368421
920,2016-08-06,56.6
921,2016-08-08,73.095
922,2016-08-09,25.334999999999994
923,2016-08-10,46.230000000000004
924,2016-08-11,91.71499999999999
925,2016-08-12,73.42000000000002
926,2016-08-13,132.1
927,2016-08-15,77.525
928,2016-08-16,121.93000000000002
929,2016-08-17,42.24999999999999
930,2016-08-18,189.21
931,2016-08-19,176.97
932,2016-08-20,87.55000000000001
933,2016-08-22,14.465
934,2016-08-23,26.869999999999997
935,2016-08-24,66.61
936,2016-08-26,352.17999999999995
937,2016-08-28,48.2
938,2016-08-29,48.665000000000006
939,2016-08-30,110.06500000000001
940,2016-08-31,642.7949999999998
941,2016-09-01,160.345
942,2016-09-02,91.34
943,2016-09-06,1.0
944,2016-09-07,1.0
945,2016-09-08,1.0
946,2016-09-09,1.0
947,2016-09-12,7.5
948,2016-09-15,1.0
949,2016-09-16,1.0
950,2016-09-17,2.7
951,2016-09-18,1.0
952,2016-09-20,1.0
953,2016-09-21,4.4
954,2016-09-22,1.0
955,2016-09-24,1.0
956,2016-09-25,1.4
957,2016-09-28,1.0
958,2016-09-29,142.9
959,2016-09-30,114.6
960,2016-10-01,1.0
