,Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Latitude,Longitude
5303,94505.0,08/03/2015 12:00:00 AM,Oak Street,8.0,14.0,10.6,41.9032,-87.6235
5305,103656.0,06/05/2006 12:00:00 AM,57th Street,1.0,1.0,1.0,41.7911,-87.5797
5306,88941.0,07/10/2010 12:00:00 AM,Osterman,4.1,1.0,2.0,41.9877,-87.6545
5307,98773.0,06/18/2007 12:00:00 AM,North Shore,13.4,16.1,14.7,42.0027,-87.6564
5308,109761.0,08/18/2011 12:00:00 AM,12th Street,13.5,5.2,8.4,41.8638,-87.6083
5309,108899.0,06/17/2015 12:00:00 AM,Oakwood,1414.0,1733.0,1565.4,41.8211,-87.5976
5310,98343.0,08/17/2006 12:00:00 AM,Ohio Street,31.7,44.1,37.4,41.8935,-87.6152
5311,95675.0,06/11/2015 12:00:00 AM,Leone,12.0,12.0,12.0,42.0131,-87.6635
5312,103668.0,06/05/2006 12:00:00 AM,North Shore,1.0,1.0,1.0,42.0027,-87.6564
5313,88965.0,08/11/2009 12:00:00 AM,Calumet,35.5,27.5,31.2,41.7142,-87.5299
5314,113891.0,08/18/2016 08:30:00 AM,Ohio Street,727.0,236.0,414.2,41.8935,-87.6152
5315,110853.0,05/29/2012 12:00:00 AM,Howard,1.0,1.0,1.0,42.0188,-87.6663
5316,109400.0,08/20/2013 12:00:00 AM,Osterman,86.0,113.0,98.6,41.9877,-87.6545
5317,88685.0,08/06/2010 12:00:00 AM,63rd Street,55.4,55.4,55.4,41.7827,-87.5748
5318,102723.0,05/25/2006 12:00:00 AM,Juneway,3.0,5.2,3.9,42.0224,-87.6674
5320,110037.0,07/11/2012 12:00:00 AM,Foster,27.9,30.9,29.4,41.9785,-87.6515
5321,100246.0,07/26/2008 12:00:00 AM,Ohio Street,10.9,25.6,16.7,41.8935,-87.6152
5323,113926.0,08/19/2016 08:57:00 AM,Juneway,25.0,5.0,11.2,42.0224,-87.6674
5324,112411.0,07/15/2013 12:00:00 AM,Montrose Dog,93.0,54.0,70.9,41.96869,-87.642617
5325,108418.0,06/11/2014 12:00:00 AM,North Avenue,6.0,12.0,8.5,41.9148,-87.6273
5326,104456.0,05/31/2007 12:00:00 AM,Lane,98.5,110.6,104.4,41.9877,-87.6545
5327,102701.0,05/25/2006 12:00:00 AM,Rainbow,37.9,38.9,38.4,41.758,-87.551
5328,102012.0,07/03/2008 12:00:00 AM,Rainbow,920.8,613.1,751.4,41.758,-87.551
5329,102982.0,08/25/2006 12:00:00 AM,South Shore,365.0,378.4,371.6,41.7689,-87.5636
5330,102680.0,05/24/2006 12:00:00 AM,57th Street,4.1,6.3,5.1,41.7911,-87.5797
5331,95386.0,08/25/2015 12:00:00 AM,Rainbow,222.0,727.0,401.7,41.758,-87.551
5332,104874.0,08/07/2006 12:00:00 AM,Loyola,17.1,22.1,19.4,42.0131,-87.6635
5333,96767.0,07/24/2011 12:00:00 AM,Juneway,11.0,5.2,7.6,42.0224,-87.6674
5334,113758.0,08/09/2016 08:35:00 AM,Oak Street,72.0,74.0,73.0,41.9032,-87.6235
5335,111041.0,06/23/2014 12:00:00 AM,Oakwood,4.0,3.0,3.5,41.8211,-87.5976
5336,90521.0,06/03/2011 12:00:00 AM,Ohio Street,1119.9,488.4,739.6,41.8935,-87.6152
5337,101979.0,07/01/2008 12:00:00 AM,Osterman,4.1,3.1,3.6,41.9877,-87.6545
5339,95618.0,06/09/2015 12:00:00 AM,57th Street,29.0,17.0,22.2,41.7911,-87.5797
5340,100035.0,07/11/2008 12:00:00 AM,North Avenue,218.7,178.9,197.8,41.9148,-87.6273
5341,97499.0,08/31/2011 12:00:00 AM,Oak Street,56.3,57.1,56.7,41.9032,-87.6235
5342,96641.0,07/19/2011 12:00:00 AM,Oakwood,23.8,16.9,20.1,41.8211,-87.5976
5343,105765.0,06/13/2012 12:00:00 AM,Calumet,83.3,65.0,73.6,41.7142,-87.5299
5345,97036.0,08/26/2011 12:00:00 AM,Juneway,13.1,7.2,9.7,42.0224,-87.6674
5346,112175.0,05/24/2012 12:00:00 AM,Rainbow,11.0,14.5,12.6,41.758,-87.551
5347,96219.0,08/10/2011 12:00:00 AM,Rainbow,344.8,1046.2,600.6,41.758,-87.551
5349,88383.0,07/22/2010 12:00:00 AM,Rainbow,7.4,10.7,8.9,41.758,-87.551
5351,100138.0,07/16/2008 12:00:00 AM,South Shore,17.1,6.3,10.4,41.7689,-87.5636
5353,103201.0,05/31/2006 12:00:00 AM,Howard,4.1,5.2,4.6,42.0188,-87.6663
5354,109962.0,08/05/2014 12:00:00 AM,Rainbow,45.0,35.0,39.7,41.758,-87.551
5355,92646.0,06/01/2009 12:00:00 AM,South Shore,35.6,33.1,34.3,41.7689,-87.5636
5356,88609.0,08/02/2010 12:00:00 AM,12th Street,24.3,12.1,17.1,41.8638,-87.6083
5357,87354.0,06/23/2015 12:00:00 AM,Juneway,25.0,14.0,18.7,42.0224,-87.6674
5359,107410.0,07/21/2012 12:00:00 AM,Oakwood,24.6,25.9,25.2,41.8211,-87.5976
5362,101978.0,07/01/2008 12:00:00 AM,Foster,22.8,17.9,20.2,41.9785,-87.6515
5363,113876.0,08/17/2016 10:15:00 AM,Osterman,16.0,21.0,18.3,41.9877,-87.6545
5364,108429.0,09/02/2015 12:00:00 AM,Rogers,1.0,1.0,1.0,42.0213,-87.6666
5365,89436.0,05/26/2011 12:00:00 AM,Howard,866.4,727.0,793.6,42.0188,-87.6663
5367,109070.0,06/03/2013 12:00:00 AM,Ohio Street,104.0,133.0,117.6,41.8935,-87.6152
5368,113244.0,07/07/2016 10:40:00 AM,Juneway,5.0,1.0,2.2,42.0224,-87.6674
5369,102919.0,08/22/2006 12:00:00 AM,Lane,45.9,47.1,46.5,41.9877,-87.6545
5370,101650.0,08/27/2007 12:00:00 AM,63rd Street,43.2,95.9,64.4,41.7827,-87.5748
5371,95879.0,07/31/2015 12:00:00 AM,Ohio Street,9.0,178.0,40.0,41.8935,-87.6152
5372,111767.0,05/30/2014 12:00:00 AM,Osterman,6.0,4.0,4.9,41.9877,-87.6545
5373,114103.0,09/01/2016 10:00:00 AM,Leone,141.0,185.0,161.5,42.0131,-87.6635
5374,109613.0,06/22/2015 12:00:00 AM,South Shore,4.0,3.0,3.5,41.7689,-87.5636
5375,98087.0,08/15/2006 12:00:00 AM,Leone,11.0,18.7,14.3,42.0131,-87.6635
5376,90729.0,07/12/2010 12:00:00 AM,Rogers,4.1,7.3,5.5,42.0213,-87.6666
5378,99168.0,08/09/2007 12:00:00 AM,North Avenue,33.1,35.9,34.5,41.9148,-87.6273
5379,110058.0,07/12/2012 12:00:00 AM,Montrose,8.4,6.3,7.3,41.9655,-87.6385
5381,104350.0,08/01/2006 12:00:00 AM,Rogers,203.5,18.3,61.0,42.0213,-87.6666
5382,88855.0,07/06/2010 12:00:00 AM,12th Street,2.0,6.3,3.5,41.8638,-87.6083
5383,98461.0,06/20/2007 12:00:00 AM,57th Street,133.4,167.0,149.3,41.7911,-87.5797
5385,103960.0,07/04/2007 12:00:00 AM,Loyola,24.3,18.7,21.3,42.0131,-87.6635
5388,108449.0,09/03/2015 12:00:00 AM,Howard,1.0,1.0,1.0,42.0188,-87.6663
5389,109010.0,08/09/2013 12:00:00 AM,Osterman,40.0,32.0,35.8,41.9877,-87.6545
5390,88679.0,08/05/2010 12:00:00 AM,Howard,5.2,5.2,5.2,42.0188,-87.6663
5391,107075.0,08/02/2013 12:00:00 AM,Foster,28.0,21.0,24.2,41.9785,-87.6515
5392,96919.0,08/29/2013 12:00:00 AM,Montrose Dog,99.0,20.0,44.5,41.96869,-87.642617
5393,102925.0,08/22/2006 12:00:00 AM,Rogers,7.5,6.3,6.9,42.0213,-87.6666
5395,112014.0,09/01/2011 12:00:00 AM,Foster,25.9,45.5,34.3,41.9785,-87.6515
5397,106717.0,06/27/2014 12:00:00 AM,Rainbow,57.0,69.0,62.7,41.758,-87.551
5398,90184.0,06/24/2011 12:00:00 AM,Ohio Street,209.8,613.1,358.6,41.8935,-87.6152
5399,100133.0,07/15/2008 12:00:00 AM,Howard,16.1,23.1,19.3,42.0188,-87.6663
5402,112575.0,08/06/2012 12:00:00 AM,Calumet,48.8,31.8,39.4,41.7142,-87.5299
5403,101766.0,08/12/2008 12:00:00 AM,Foster,47.3,30.5,38.0,41.9785,-87.6515
5404,89728.0,08/16/2010 12:00:00 AM,Rogers,24.3,7.4,13.4,42.0213,-87.6666
5405,92840.0,06/30/2015 12:00:00 AM,12th Street,1.0,3.0,1.7,41.8638,-87.6083
5408,96199.0,08/09/2011 12:00:00 AM,63rd Street,42.6,15.5,25.7,41.7827,-87.5748
5409,112464.0,07/17/2013 12:00:00 AM,Juneway,1.0,1.0,1.0,42.0224,-87.6674
5410,112616.0,08/07/2012 12:00:00 AM,Leone,10.9,24.1,16.2,42.0131,-87.6635
5411,88750.0,07/01/2010 12:00:00 AM,South Shore,63.1,33.1,45.7,41.7689,-87.5636
5412,110945.0,06/18/2014 12:00:00 AM,Howard,4.0,4.0,4.0,42.0188,-87.6663
5413,110923.0,06/17/2014 12:00:00 AM,Howard,40.0,51.0,45.2,42.0188,-87.6663
5414,91070.0,07/18/2009 12:00:00 AM,63rd Street,290.9,290.9,290.9,41.7827,-87.5748
5416,92585.0,05/29/2009 12:00:00 AM,North Avenue,1.0,3.0,1.7,41.9148,-87.6273
5417,101505.0,06/30/2008 12:00:00 AM,12th Street,72.3,62.0,67.0,41.8638,-87.6083
5418,95112.0,06/01/2015 12:00:00 AM,57th Street,138.0,120.0,128.7,41.7911,-87.5797
5419,103950.0,07/04/2007 12:00:00 AM,Oak Street,85.7,114.5,99.1,41.9032,-87.6235
5420,101946.0,06/05/2009 12:00:00 AM,North Avenue,1.0,1.0,1.0,41.9148,-87.6273
5421,111213.0,06/24/2013 12:00:00 AM,Osterman,1.0,2.0,1.4,41.9877,-87.6545
5424,103253.0,07/27/2006 12:00:00 AM,Rainbow,98.7,123.6,110.5,41.758,-87.551
5425,92036.0,08/24/2009 12:00:00 AM,Calumet,145.5,73.8,103.6,41.7142,-87.5299
5426,90806.0,08/30/2010 12:00:00 AM,Rogers,1.0,1.0,1.0,42.0213,-87.6666
5428,92423.0,05/22/2009 12:00:00 AM,Ohio Street,12.0,15.6,13.7,41.8935,-87.6152
5429,112518.0,08/03/2012 12:00:00 AM,North Avenue,67.7,45.5,55.5,41.9148,-87.6273
5430,98813.0,07/25/2007 12:00:00 AM,Calumet,613.3,55.7,184.8,41.7142,-87.5299
5431,91056.0,07/17/2009 12:00:00 AM,Foster,770.1,1119.9,928.7,41.9785,-87.6515
5432,100756.0,06/17/2008 12:00:00 AM,Calumet,19.3,16.8,18.0,41.7142,-87.5299
5434,113843.0,08/16/2016 08:32:00 AM,57th Street,47.0,50.0,48.5,41.7911,-87.5797
5435,110878.0,05/31/2012 12:00:00 AM,Calumet,123.6,127.4,125.5,41.7142,-87.5299
5436,113691.0,08/05/2016 08:35:00 AM,Montrose,411.0,1733.0,844.0,41.9655,-87.6385
5438,95043.0,05/29/2015 12:00:00 AM,Rainbow,4.0,4.0,4.0,41.758,-87.551
5439,103928.0,05/29/2007 12:00:00 AM,Montrose,42.2,85.5,60.1,41.9655,-87.6385
5440,88323.0,07/19/2010 12:00:00 AM,Rainbow,770.1,686.7,727.2,41.758,-87.551
5442,111403.0,08/17/2012 12:00:00 AM,Oak Street,28.8,34.1,31.3,41.9032,-87.6235
5443,108088.0,06/12/2015 12:00:00 AM,Leone,16.1,26.9,20.8,42.0131,-87.6635
5444,97096.0,07/26/2012 12:00:00 AM,Ohio Street,41.4,48.8,44.9,41.8935,-87.6152
5445,113291.0,07/12/2016 09:00:00 AM,Calumet,9.0,6.0,7.3,41.7142,-87.5299
5447,109651.0,06/30/2014 12:00:00 AM,South Shore,2.0,1.0,1.4,41.7689,-87.5636
5448,95454.0,07/15/2014 12:00:00 AM,Oak Street,59.0,51.0,54.9,41.9032,-87.6235
5449,113269.0,07/10/2016 09:25:00 AM,Montrose,37.0,46.0,41.3,41.9655,-87.6385
5450,96838.0,08/26/2013 12:00:00 AM,Calumet,20.0,45.0,30.0,41.7142,-87.5299
5451,92717.0,08/08/2014 12:00:00 AM,Montrose Dog,125.0,131.0,128.0,41.96869,-87.642617
5452,97904.0,07/07/2006 12:00:00 AM,63rd Street,2419.6,1986.3,2192.3,41.7827,-87.5748
5455,88491.0,07/27/2010 12:00:00 AM,Oak Street,28.2,42.0,34.4,41.9032,-87.6235
5456,108224.0,05/21/2014 12:00:00 AM,North Avenue,1.0,2.0,1.4,41.9148,-87.6273
5457,91167.0,07/22/2009 12:00:00 AM,Oak Street,70.3,49.6,59.0,41.9032,-87.6235
5459,103783.0,06/20/2006 12:00:00 AM,Howard,43.5,51.2,47.2,42.0188,-87.6663
5460,93975.0,07/23/2015 12:00:00 AM,Howard,9.0,12.0,10.4,42.0188,-87.6663
5462,103566.0,07/02/2007 12:00:00 AM,Juneway,42.6,35.0,38.6,42.0224,-87.6674
5463,107939.0,08/09/2013 12:00:00 AM,57th Street,19.0,12.0,15.1,41.7911,-87.5797
5465,109077.0,06/03/2013 12:00:00 AM,Osterman,5.0,7.0,5.9,41.9877,-87.6545
5467,109126.0,06/05/2013 12:00:00 AM,Rogers,18.0,12.0,14.7,42.0213,-87.6666
5468,113705.0,08/08/2016 07:07:00 AM,Calumet,82.0,173.0,119.1,41.7142,-87.5299
5469,99156.0,08/08/2007 12:00:00 AM,Rogers,24.3,53.7,36.1,42.0213,-87.6666
5471,112961.0,06/17/2016 09:50:00 AM,Foster,59.0,89.0,72.5,41.9785,-87.6515
5475,90965.0,07/13/2009 12:00:00 AM,Osterman,40.8,50.4,45.3,41.9877,-87.6545
5477,113611.0,08/01/2016 09:50:00 AM,Fargo,4.0,8.0,5.7,42.0161,-87.6647
5478,107397.0,07/20/2012 12:00:00 AM,Foster,198.9,135.4,164.1,41.9785,-87.6515
5479,111373.0,08/21/2012 12:00:00 AM,57th Street,32.3,191.8,78.7,41.7911,-87.5797
5480,108875.0,07/30/2014 12:00:00 AM,63rd Street,51.0,74.0,61.4,41.7827,-87.5748
5481,101789.0,08/13/2008 12:00:00 AM,Osterman,46.5,48.1,47.3,41.9877,-87.6545
5482,111383.0,08/21/2012 12:00:00 AM,Foster,155.3,195.6,174.3,41.9785,-87.6515
5483,110985.0,06/20/2014 12:00:00 AM,Osterman,46.0,50.0,48.0,41.9877,-87.6545
5485,111769.0,05/30/2014 12:00:00 AM,Leone,2.0,1.0,1.4,42.0131,-87.6635
5487,100754.0,06/16/2008 12:00:00 AM,Rogers,2.0,2.0,2.0,42.0213,-87.6666
5488,96057.0,08/02/2011 12:00:00 AM,Osterman,17.3,4.1,8.4,41.9877,-87.6545
5489,87477.0,06/15/2010 12:00:00 AM,South Shore,34.5,37.9,36.2,41.7689,-87.5636
5491,103831.0,08/30/2006 12:00:00 AM,Osterman,98.7,73.3,85.1,41.9877,-87.6545
5493,92542.0,05/27/2009 12:00:00 AM,Osterman,8.5,3.1,5.1,41.9877,-87.6545
5495,87617.0,06/22/2010 12:00:00 AM,South Shore,461.1,313.0,379.9,41.7689,-87.5636
5498,105661.0,08/23/2012 12:00:00 AM,Oak Street,4.1,3.1,3.6,41.9032,-87.6235
5500,104953.0,06/18/2013 12:00:00 AM,Montrose,299.0,260.0,278.8,41.9655,-87.6385
5501,106114.0,07/24/2013 12:00:00 AM,Oakwood,184.0,137.0,158.8,41.8211,-87.5976
5502,107903.0,08/07/2013 12:00:00 AM,Osterman,7.0,3.0,4.6,41.9877,-87.6545
5503,95772.0,09/01/2015 12:00:00 AM,North Avenue,9.0,7.0,7.9,41.9148,-87.6273
5504,100823.0,06/20/2008 12:00:00 AM,Rainbow,14.6,7.5,10.5,41.758,-87.551
5505,108594.0,07/05/2012 12:00:00 AM,North Avenue,9.7,9.8,9.7,41.9148,-87.6273
5506,106488.0,06/22/2012 12:00:00 AM,Montrose Dog,93.3,86.5,89.8,41.96869,-87.642617
5507,90775.0,07/15/2010 12:00:00 AM,57th Street,727.0,920.8,818.2,41.7911,-87.5797
5508,111990.0,08/31/2012 12:00:00 AM,Oakwood,7.4,143.9,32.6,41.8211,-87.5976
5509,91023.0,07/16/2009 12:00:00 AM,South Shore,86.0,16.0,37.1,41.7689,-87.5636
5510,97678.0,07/29/2011 12:00:00 AM,North Avenue,290.9,222.4,254.4,41.9148,-87.6273
5511,92441.0,05/23/2009 12:00:00 AM,57th Street,1.0,15.8,4.0,41.7911,-87.5797
5512,104421.0,05/30/2007 12:00:00 AM,South Shore,9.7,13.2,11.3,41.7689,-87.5636
5513,108862.0,07/29/2014 12:00:00 AM,Montrose Dog,133.0,84.0,105.7,41.96869,-87.642617
5514,108265.0,05/23/2014 12:00:00 AM,Ohio Street,192.0,461.0,297.5,41.8935,-87.6152
5515,92945.0,08/12/2014 12:00:00 AM,Howard,102.0,121.0,111.1,42.0188,-87.6663
5516,96350.0,08/16/2011 12:00:00 AM,Calumet,38.4,12.1,21.6,41.7142,-87.5299
5517,98433.0,06/18/2007 12:00:00 AM,Juneway,4.1,5.2,4.6,42.0224,-87.6674
5518,91310.0,07/28/2009 12:00:00 AM,Osterman,152.9,126.7,139.2,41.9877,-87.6545
5519,108278.0,05/24/2014 12:00:00 AM,Calumet,980.0,205.0,448.2,41.7142,-87.5299
5520,108980.0,05/24/2013 12:00:00 AM,Rogers,128.1,122.3,125.2,42.0213,-87.6666
5521,102187.0,08/21/2008 12:00:00 AM,Ohio Street,325.5,547.5,422.2,41.8935,-87.6152
5523,95662.0,06/11/2015 12:00:00 AM,57th Street,54.0,39.0,45.9,41.7911,-87.5797
5526,96902.0,08/28/2013 12:00:00 AM,Howard,25.0,24.0,24.5,42.0188,-87.6663
5527,104192.0,06/23/2006 12:00:00 AM,57th Street,143.9,209.8,173.8,41.7911,-87.5797
5528,96996.0,08/25/2011 12:00:00 AM,63rd Street,133.4,137.4,135.4,41.7827,-87.5748
5529,94375.0,09/18/2015 12:00:00 AM,63rd Street,1986.0,1300.0,1606.8,41.7827,-87.5748
5530,87418.0,06/27/2015 12:00:00 AM,Calumet,866.0,1203.0,1020.7,41.7142,-87.5299
5532,107212.0,06/04/2014 12:00:00 AM,Montrose,154.0,69.0,103.1,41.9655,-87.6385
5533,88657.0,08/04/2010 12:00:00 AM,Leone,72.3,90.9,81.1,42.0131,-87.6635
5534,92678.0,08/06/2014 12:00:00 AM,Leone,109.0,104.0,106.5,42.0131,-87.6635
5535,91158.0,07/21/2009 12:00:00 AM,Juneway,9.8,10.8,10.3,42.0224,-87.6674
5536,98995.0,08/01/2007 12:00:00 AM,Rogers,12.1,8.6,10.2,42.0213,-87.6666
5537,92661.0,08/06/2014 12:00:00 AM,Calumet,387.0,461.0,422.4,41.7142,-87.5299
5540,90418.0,07/05/2011 12:00:00 AM,Calumet,45.7,17.3,28.1,41.7142,-87.5299
5544,98285.0,07/20/2006 12:00:00 AM,Juneway,54.6,45.5,49.8,42.0224,-87.6674
5545,114044.0,08/30/2016 10:05:00 AM,South Shore,2420.0,32.0,278.3,41.7689,-87.5636
5546,95468.0,07/16/2014 12:00:00 AM,Rainbow,31.0,43.0,36.5,41.758,-87.551
5548,99573.0,08/31/2007 12:00:00 AM,Osterman,88.4,76.3,82.1,41.9877,-87.6545
5549,112644.0,05/27/2016 05:40:00 AM,Calumet,115.0,6.0,26.3,41.7142,-87.5299
5550,99207.0,08/11/2007 12:00:00 AM,63rd Street,1732.9,1046.2,1346.5,41.7827,-87.5748
5551,108273.0,05/23/2014 12:00:00 AM,Leone,8.0,2.0,4.0,42.0131,-87.6635
5554,91427.0,06/23/2009 12:00:00 AM,Loyola,10.9,31.8,18.6,42.0131,-87.6635
5555,95491.0,07/17/2014 12:00:00 AM,South Shore,19.0,23.0,20.9,41.7689,-87.5636
5556,92929.0,08/12/2014 12:00:00 AM,63rd Street,326.0,313.0,319.4,41.7827,-87.5748
5557,106481.0,06/22/2012 12:00:00 AM,Oakwood,4.1,17.5,8.5,41.8211,-87.5976
5558,106138.0,07/25/2013 12:00:00 AM,Ohio Street,9.0,8.0,8.5,41.8935,-87.6152
5560,96222.0,08/10/2011 12:00:00 AM,57th Street,42.8,49.6,46.1,41.7911,-87.5797
5561,112201.0,05/25/2012 12:00:00 AM,Oakwood,6.3,5.2,5.7,41.8211,-87.5976
5562,91934.0,08/19/2009 12:00:00 AM,Osterman,579.4,517.2,547.4,41.9877,-87.6545
5563,100583.0,07/31/2008 12:00:00 AM,Calumet,14.8,12.1,13.4,41.7142,-87.5299
5564,108100.0,06/13/2015 12:00:00 AM,12th Street,30.9,25.9,28.3,41.8638,-87.6083
5565,110948.0,06/19/2014 12:00:00 AM,Calumet,8.0,5.0,6.3,41.7142,-87.5299
5566,88619.0,08/02/2010 12:00:00 AM,Howard,79.8,69.1,74.3,42.0188,-87.6663
5567,92854.0,07/01/2015 12:00:00 AM,Calumet,326.0,770.0,501.0,41.7142,-87.5299
5568,101206.0,08/07/2008 12:00:00 AM,Osterman,189.2,228.2,207.8,41.9877,-87.6545
5569,93198.0,08/18/2014 12:00:00 AM,Rogers,86.0,86.0,86.0,42.0213,-87.6666
5570,91967.0,08/21/2009 12:00:00 AM,Calumet,81.6,101.9,91.2,41.7142,-87.5299
5571,87410.0,06/26/2015 12:00:00 AM,Foster,179.0,172.0,175.5,41.9785,-87.6515
5573,96362.0,08/16/2011 12:00:00 AM,Montrose Dog,2419.6,2419.6,2419.6,41.96869,-87.642617
5574,106834.0,06/26/2012 12:00:00 AM,Foster,120.1,93.4,105.9,41.9785,-87.6515
5576,112462.0,07/17/2013 12:00:00 AM,Howard,2.0,3.0,2.4,42.0188,-87.6663
5577,95316.0,06/05/2015 12:00:00 AM,Foster,46.0,32.0,38.4,41.9785,-87.6515
5578,101767.0,08/12/2008 12:00:00 AM,Osterman,17.3,18.5,17.9,41.9877,-87.6545
5579,110616.0,07/30/2012 12:00:00 AM,57th Street,387.3,2420.0,968.1,41.7911,-87.5797
5580,87638.0,06/23/2010 12:00:00 AM,63rd Street,816.4,2419.6,1405.5,41.7827,-87.5748
5581,102493.0,08/25/2008 12:00:00 AM,Rainbow,22.6,20.6,21.6,41.758,-87.551
5584,113401.0,07/19/2016 09:05:00 AM,Rainbow,127.0,125.0,126.0,41.758,-87.551
5585,97178.0,06/07/2013 12:00:00 AM,63rd Street,6.0,6.0,6.0,41.7827,-87.5748
5586,88673.0,08/05/2010 12:00:00 AM,Montrose,90.9,140.8,113.1,41.9655,-87.6385
5587,112848.0,06/10/2016 09:56:00 AM,Oak Street,29.0,29.0,29.0,41.9032,-87.6235
5588,97488.0,08/30/2011 12:00:00 AM,Rogers,9.8,29.2,16.9,42.0213,-87.6666
5589,98469.0,06/20/2007 12:00:00 AM,Foster,35.5,35.0,35.2,41.9785,-87.6515
5590,89862.0,08/23/2010 12:00:00 AM,Foster,1.0,2.0,1.4,41.9785,-87.6515
5593,105268.0,07/10/2014 12:00:00 AM,Calumet,51.0,74.0,61.4,41.7142,-87.5299
5594,108447.0,09/03/2015 12:00:00 AM,Leone,219.0,285.0,249.8,42.0131,-87.6635
5595,110539.0,07/12/2013 12:00:00 AM,63rd Street,50.0,613.0,175.1,41.7827,-87.5748
5596,89770.0,08/19/2010 12:00:00 AM,Calumet,193.5,134.4,161.3,41.7142,-87.5299
5597,98001.0,08/10/2006 12:00:00 AM,Ohio Street,23.3,25.9,24.6,41.8935,-87.6152
5598,105208.0,06/04/2012 12:00:00 AM,Leone,55.6,62.4,58.9,42.0131,-87.6635
5600,112649.0,05/27/2016 12:00:00 AM,Oakwood,33.0,33.0,33.0,41.8211,-87.5976
5601,113268.0,07/09/2016 09:40:00 AM,Montrose,277.0,1986.0,741.7,41.9655,-87.6385
5602,104199.0,06/23/2006 12:00:00 AM,Montrose,4.1,1.0,2.0,41.9655,-87.6385
5603,113245.0,07/08/2016 06:30:00 AM,Calumet,2420.0,1553.0,1938.6,41.7142,-87.5299
5604,99494.0,07/20/2007 12:00:00 AM,Oak Street,207.5,218.7,213.0,41.9032,-87.6235
5605,100749.0,06/16/2008 12:00:00 AM,North Shore,1.0,2.0,1.4,42.0027,-87.6564
5606,98929.0,07/30/2007 12:00:00 AM,Rainbow,290.9,461.1,366.2,41.758,-87.551
5607,93790.0,07/21/2015 12:00:00 AM,Foster,19.0,23.0,20.9,41.9785,-87.6515
5608,101499.0,06/30/2008 12:00:00 AM,Calumet,185.0,387.3,267.7,41.7142,-87.5299
5609,98126.0,06/05/2007 12:00:00 AM,North Avenue,249.5,240.0,244.7,41.9148,-87.6273
5610,108759.0,07/17/2012 12:00:00 AM,Juneway,15.6,8.3,11.4,42.0224,-87.6674
5612,100323.0,06/12/2008 12:00:00 AM,Howard,33.2,39.9,36.4,42.0188,-87.6663
5613,96706.0,07/22/2011 12:00:00 AM,57th Street,570.4,1046.2,772.5,41.7911,-87.5797
5614,100784.0,06/18/2008 12:00:00 AM,12th Street,3.1,3.1,3.1,41.8638,-87.6083
5615,97793.0,07/14/2006 12:00:00 AM,63rd Street,85.7,77.1,81.3,41.7827,-87.5748
5616,114144.0,09/28/2016 10:00:00 AM,Humboldt,1.0,1.0,1.0,41.90643,-87.703717
5617,95744.0,08/31/2015 12:00:00 AM,63rd Street,150.0,38.0,75.5,41.7827,-87.5748
5618,113883.0,08/18/2016 05:48:00 AM,Calumet,2.0,1.0,1.4,41.7142,-87.5299
5619,113675.0,08/04/2016 08:10:00 AM,Howard,8.0,7.0,7.5,42.0188,-87.6663
5620,93786.0,07/21/2015 12:00:00 AM,Oak Street,1.0,1.0,1.0,41.9032,-87.6235
5621,110943.0,06/18/2014 12:00:00 AM,Leone,55.0,54.0,54.5,42.0131,-87.6635
5622,95436.0,08/27/2015 12:00:00 AM,Oak Street,8.0,6.0,6.9,41.9032,-87.6235
5623,99338.0,07/13/2007 12:00:00 AM,Osterman,37.9,34.1,35.9,41.9877,-87.6545
5624,96051.0,08/02/2011 12:00:00 AM,Oak Street,2.0,5.2,3.2,41.9032,-87.6235
5625,90037.0,06/17/2011 12:00:00 AM,Osterman,4.1,3.1,3.6,41.9877,-87.6545
5626,105615.0,07/02/2013 12:00:00 AM,12th Street,91.0,121.0,104.9,41.8638,-87.6083
5627,113999.0,08/26/2016 08:45:00 AM,57th Street,1046.0,1733.0,1346.4,41.7911,-87.5797
5629,89920.0,08/26/2010 12:00:00 AM,North Avenue,2.0,6.3,3.5,41.9148,-87.6273
5631,109462.0,08/23/2013 12:00:00 AM,12th Street,190.0,548.0,322.7,41.8638,-87.6083
5633,112798.0,06/08/2016 06:40:00 AM,Rainbow,164.0,199.0,180.7,41.758,-87.551
5634,107907.0,08/07/2013 12:00:00 AM,Howard,6.0,6.0,6.0,42.0188,-87.6663
5635,114093.0,09/01/2016 09:05:00 AM,12th Street,41.0,43.0,42.0,41.8638,-87.6083
5636,107272.0,06/29/2012 12:00:00 AM,Ohio Street,6.3,10.7,8.2,41.8935,-87.6152
5638,114067.0,08/31/2016 08:15:00 AM,63rd Street,548.0,403.0,469.9,41.7827,-87.5748
5639,100561.0,07/30/2008 12:00:00 AM,Calumet,31.8,32.7,32.2,41.7142,-87.5299
5641,112969.0,06/18/2016 10:30:00 AM,Rainbow,15.0,17.0,16.0,41.758,-87.551
5642,89013.0,08/13/2009 12:00:00 AM,South Shore,71.7,121.1,93.2,41.7689,-87.5636
5643,111960.0,08/29/2012 12:00:00 AM,Juneway,22.3,38.4,29.3,42.0224,-87.6674
5645,101039.0,08/20/2007 12:00:00 AM,Juneway,579.4,307.6,422.2,42.0224,-87.6674
